OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
318503,15917,50,2023-09-20,2023-09-20,AUD
318600,4980,40,2023-09-21,2023-09-21,AUD
318601,600266,999999,2023-09-21,2023-09-23,EUR
318602,1956157,999999,2023-09-21,2023-09-26,USD
318603,1505082,480,2023-09-21,2023-09-21,USD
318700,1376969,999999,2023-09-22,2023-09-24,USD
318701,1243536,440,2023-09-22,2023-09-22,USD
318702,2046098,999999,2023-09-22,2023-09-25,USD
318800,1054851,999999,2023-09-23,2023-09-26,GBP
318801,1994146,999999,2023-09-23,2023-09-28,USD
318802,1867492,999999,2023-09-23,2023-09-24,USD
318803,1566976,450,2023-09-23,2023-09-23,USD
318804,1303414,470,2023-09-23,2023-09-23,USD
319000,1990251,999999,2023-09-25,2023-09-27,USD
319001,1849767,510,2023-09-25,2023-09-25,USD
319100,809228,340,2023-09-26,2023-09-26,EUR
319101,1921818,999999,2023-09-26,2023-09-28,USD
319102,8993,60,2023-09-26,2023-09-26,AUD
319200,570689,999999,2023-09-27,2023-09-30,EUR
319201,1993013,510,2023-09-27,2023-09-27,USD
319202,824435,999999,2023-09-27,2023-09-30,EUR
319203,214302,999999,2023-09-27,2023-09-30,CAD
319300,1889245,585,2023-09-28,2023-09-28,USD
319301,1323639,470,2023-09-28,2023-09-28,USD
319302,1746321,470,2023-09-28,2023-09-28,USD
319303,1897756,490,2023-09-28,2023-09-28,USD
319400,1858837,999999,2023-09-29,2023-10-02,USD
319401,1201282,999999,2023-09-29,2023-09-30,USD
319402,206125,74,2023-09-29,2023-09-29,CAD
319500,520957,230,2023-09-30,2023-09-30,EUR
319501,1250826,999999,2023-09-30,2023-10-06,USD
319502,1511353,999999,2023-09-30,2023-10-03,USD
319503,316376,999999,2023-09-30,2023-10-01,CAD
319504,76987,999999,2023-09-30,2023-10-02,AUD
319700,1546728,500,2023-10-02,2023-10-02,USD
319701,536590,999999,2023-10-02,2023-10-04,EUR
319800,1111650,999999,2023-10-03,2023-10-04,GBP
319801,738350,290,2023-10-03,2023-10-03,EUR
319802,943190,390,2023-10-03,2023-10-03,GBP
319900,267291,999999,2023-10-04,2023-10-08,CAD
319901,930832,999999,2023-10-04,2023-10-07,GBP
319902,657967,140,2023-10-04,2023-10-04,EUR
319903,414645,240,2023-10-04,2023-10-04,EUR
320000,1998402,610,2023-10-05,2023-10-05,USD
320001,893516,999999,2023-10-05,2023-10-06,EUR
320002,795501,300,2023-10-05,2023-10-05,EUR
320100,872994,999999,2023-10-06,2023-10-10,EUR
320101,735877,300,2023-10-06,2023-10-06,EUR
320102,362447,999999,2023-10-06,2023-10-08,CAD
320200,237045,90,2023-10-07,2023-10-07,CAD
320201,1304457,999999,2023-10-07,2023-10-10,USD
320202,370352,999999,2023-10-07,2023-10-08,CAD
320203,452541,210,2023-10-07,2023-10-07,EUR
320204,1911875,999999,2023-10-07,2023-10-09,USD
320400,1439366,490,2023-10-09,2023-10-09,USD
320401,1773709,999999,2023-10-09,2023-10-14,USD
320500,497064,999999,2023-10-10,2023-10-11,EUR
320501,1063945,999999,2023-10-10,2023-10-18,GBP
320502,1948855,550,2023-10-10,2023-10-10,USD
320600,1503021,430,2023-10-11,2023-10-11,USD
320601,2000947,999999,2023-10-11,2023-10-13,USD
320602,1941650,999999,2023-10-11,2023-10-13,USD
320603,1348022,999999,2023-10-11,2023-10-13,USD
320700,2024260,999999,2023-10-12,2023-10-16,USD
320701,882388,330,2023-10-12,2023-10-12,EUR
320702,1589682,999999,2023-10-12,2023-10-15,USD
320703,1704970,999999,2023-10-12,2023-10-13,USD
320800,1131266,999999,2023-10-13,2023-10-15,GBP
320801,858731,999999,2023-10-13,2023-10-16,EUR
320802,1353373,999999,2023-10-13,2023-10-19,USD
320900,332824,999999,2023-10-14,2023-10-16,CAD
320901,1724496,999999,2023-10-14,2023-10-15,USD
320902,1144827,400,2023-10-14,2023-10-14,GBP
320903,1188838,999999,2023-10-14,2023-10-17,GBP
320904,473842,210,2023-10-14,2023-10-14,EUR
321100,875994,320,2023-10-16,2023-10-16,EUR
321101,678721,999999,2023-10-16,2023-10-21,EUR
321200,317033,999999,2023-10-17,2023-10-22,CAD
321201,1701018,999999,2023-10-17,2023-10-19,USD
321202,1605310,999999,2023-10-17,2023-10-19,USD
321300,1548408,450,2023-10-18,2023-10-18,USD
321301,1261039,999999,2023-10-18,2023-10-20,USD
321302,2062891,999999,2023-10-18,2023-10-21,USD
321303,727421,999999,2023-10-18,2023-10-21,EUR
321400,1476858,999999,2023-10-19,2023-10-23,USD
321401,1657127,999999,2023-10-19,2023-10-24,USD
321402,849097,999999,2023-10-19,2023-10-22,EUR
321403,656138,999999,2023-10-19,2023-10-21,EUR
321500,459394,260,2023-10-20,2023-10-20,EUR
321501,1148784,999999,2023-10-20,2023-10-23,GBP
321502,1613699,610,2023-10-20,2023-10-20,USD
321600,1573916,999999,2023-10-21,2023-10-24,USD
321602,1507971,999999,2023-10-21,2023-10-23,USD
321603,577709,999999,2023-10-21,2023-10-24,EUR
321604,1657850,999999,2023-10-21,2023-10-26,USD
321800,1103922,999999,2023-10-23,2023-10-25,GBP
321801,538765,210,2023-10-23,2023-10-23,EUR
321900,81868,999999,2023-10-24,2023-10-28,AUD
321901,229588,100,2023-10-24,2023-10-24,CAD
321902,856134,999999,2023-10-24,2023-10-29,EUR
322000,2022178,450,2023-10-25,2023-10-25,USD
322001,248640,80,2023-10-25,2023-10-25,CAD
322002,1919642,999999,2023-10-25,2023-10-28,USD
322003,250705,999999,2023-10-25,2023-10-27,CAD
322100,747697,999999,2023-10-26,2023-10-27,EUR
322101,1462834,585,2023-10-26,2023-10-26,USD
322102,230970,80,2023-10-26,2023-10-26,CAD
322103,520619,190,2023-10-26,2023-10-26,EUR
322200,216464,100,2023-10-27,2023-10-27,CAD
322201,1606303,999999,2023-10-27,2023-10-30,USD
322202,1014855,999999,2023-10-27,2023-10-30,GBP
322300,1334852,999999,2023-10-28,2023-10-31,USD
322301,485937,999999,2023-10-28,2023-11-01,EUR
322302,767638,300,2023-10-28,2023-10-28,EUR
322303,1932303,450,2023-10-28,2023-10-28,USD
322304,1320040,999999,2023-10-28,2023-10-30,USD
322500,595232,999999,2023-10-30,2023-11-03,EUR
322501,1946113,450,2023-10-30,2023-10-30,USD
322600,1272259,550,2023-10-31,2023-10-31,USD
322601,1017783,999999,2023-10-31,2023-11-03,GBP
322602,2085169,999999,2023-10-31,2023-11-02,USD
322700,1359439,999999,2023-11-01,2023-11-03,USD
322701,1221428,999999,2023-11-01,2023-11-05,USD
322702,1838965,999999,2023-11-01,2023-11-03,USD
322703,888564,999999,2023-11-01,2023-11-05,EUR
322800,698071,130,2023-11-02,2023-11-02,EUR
322801,2088427,999999,2023-11-02,2023-11-06,USD
322802,632002,999999,2023-11-02,2023-11-05,EUR
322803,1062750,999999,2023-11-02,2023-11-07,GBP
322900,142421,999999,2023-11-03,2023-11-04,AUD
322901,1703177,999999,2023-11-03,2023-11-05,USD
322902,1900558,620,2023-11-03,2023-11-03,USD
323000,1429603,999999,2023-11-04,2023-11-09,USD
323001,1266825,620,2023-11-04,2023-11-04,USD
323002,1382971,999999,2023-11-04,2023-11-08,USD
323003,1290363,999999,2023-11-04,2023-11-06,USD
323004,552655,999999,2023-11-04,2023-11-07,EUR
323200,252022,999999,2023-11-06,2023-11-09,CAD
323201,1223467,999999,2023-11-06,2023-11-08,USD
323300,1937520,570,2023-11-07,2023-11-07,USD
323301,526140,255,2023-11-07,2023-11-07,EUR
323302,1768020,999999,2023-11-07,2023-11-09,USD
323400,2025805,999999,2023-11-08,2023-11-11,USD
323401,1112742,999999,2023-11-08,2023-11-14,GBP
323402,651046,999999,2023-11-08,2023-11-11,EUR
323403,1305068,660,2023-11-08,2023-11-08,USD
323500,419966,240,2023-11-09,2023-11-09,EUR
323501,1948271,999999,2023-11-09,2023-11-12,USD
323502,417778,220,2023-11-09,2023-11-09,EUR
323503,219905,999999,2023-11-09,2023-11-13,CAD
323600,1752126,999999,2023-11-10,2023-11-12,USD
323601,1187900,370,2023-11-10,2023-11-10,GBP
323602,1708884,999999,2023-11-10,2023-11-14,USD
323700,1514598,605,2023-11-11,2023-11-11,USD
323701,1564059,999999,2023-11-11,2023-11-16,USD
323702,1482548,999999,2023-11-11,2023-11-13,USD
323703,1843439,650,2023-11-11,2023-11-11,USD
323704,1920599,999999,2023-11-11,2023-11-13,USD
323900,127963,999999,2023-11-13,2023-11-15,AUD
323901,1492870,585,2023-11-13,2023-11-13,USD
324000,2067095,999999,2023-11-14,2023-11-16,USD
324001,1938501,650,2023-11-14,2023-11-14,USD
324002,1045914,999999,2023-11-14,2023-11-17,GBP
324100,1094738,999999,2023-11-15,2023-11-18,GBP
324101,114218,999999,2023-11-15,2023-11-18,AUD
324102,655204,180,2023-11-15,2023-11-15,EUR
324103,1295039,999999,2023-11-15,2023-11-18,USD
324200,385230,999999,2023-11-16,2023-11-21,CAD
324201,2018824,999999,2023-11-16,2023-11-20,USD
324202,252804,999999,2023-11-16,2023-11-20,CAD
324203,1212098,999999,2023-11-16,2023-11-19,USD
324300,1954618,999999,2023-11-17,2023-11-19,USD
324301,1467442,585,2023-11-17,2023-11-17,USD
324302,871978,340,2023-11-17,2023-11-17,EUR
324400,1280313,480,2023-11-18,2023-11-18,USD
324401,1018929,999999,2023-11-18,2023-11-20,GBP
324402,2025074,620,2023-11-18,2023-11-18,USD
324403,331124,999999,2023-11-18,2023-11-19,CAD
324404,202092,74,2023-11-18,2023-11-18,CAD
324600,1639924,670,2023-11-20,2023-11-20,USD
324601,1560149,999999,2023-11-20,2023-11-23,USD
324700,1285362,999999,2023-11-21,2023-11-24,USD
324701,1490002,650,2023-11-21,2023-11-21,USD
324702,1820277,999999,2023-11-21,2023-11-22,USD
324800,620264,160,2023-11-22,2023-11-22,EUR
324801,1401118,999999,2023-11-22,2023-11-26,USD
324802,1560929,999999,2023-11-22,2023-11-27,USD
324803,1381970,999999,2023-11-22,2023-11-23,USD
324900,29023,999999,2023-11-23,2023-11-25,AUD
324901,1341971,999999,2023-11-23,2023-11-26,USD
324902,1868332,605,2023-11-23,2023-11-23,USD
324903,722098,290,2023-11-23,2023-11-23,EUR
325000,1391621,999999,2023-11-24,2023-11-27,USD
325001,850183,999999,2023-11-24,2023-11-26,EUR
325002,1666908,590,2023-11-24,2023-11-24,USD
325100,1044605,380,2023-11-25,2023-11-25,GBP
325101,693759,999999,2023-11-25,2023-11-28,EUR
325102,549819,999999,2023-11-25,2023-11-27,EUR
325103,828040,340,2023-11-25,2023-11-25,EUR
325104,526898,270,2023-11-25,2023-11-25,EUR
325300,1557323,440,2023-11-27,2023-11-27,USD
325301,1533316,570,2023-11-27,2023-11-27,USD
325400,1748553,999999,2023-11-28,2023-12-03,USD
325401,521750,270,2023-11-28,2023-11-28,EUR
325402,582224,220,2023-11-28,2023-11-28,EUR
325500,499894,260,2023-11-29,2023-11-29,EUR
325501,1249609,999999,2023-11-29,2023-12-01,USD
325502,358802,999999,2023-11-29,2023-11-30,CAD
325503,1710046,605,2023-11-29,2023-11-29,USD
325600,1868542,999999,2023-11-30,2023-12-03,USD
325601,1087330,999999,2023-11-30,2023-12-01,GBP
325602,1533726,999999,2023-11-30,2023-12-02,USD
325603,1866468,999999,2023-11-30,2023-12-02,USD
325700,1951630,570,2023-12-01,2023-12-01,USD
325701,1730212,550,2023-12-01,2023-12-01,USD
325702,1952413,610,2023-12-01,2023-12-01,USD
325800,517879,999999,2023-12-02,2023-12-04,EUR
325801,1745298,999999,2023-12-02,2023-12-04,USD
325802,1708131,500,2023-12-02,2023-12-02,USD
325803,172785,60,2023-12-02,2023-12-02,AUD
325804,259718,80,2023-12-02,2023-12-02,CAD
326000,1894245,440,2023-12-04,2023-12-04,USD
326001,1559548,999999,2023-12-04,2023-12-07,USD
326100,1151269,999999,2023-12-05,2023-12-06,GBP
326101,483110,230,2023-12-05,2023-12-05,EUR
326102,1589342,660,2023-12-05,2023-12-05,USD
326200,396057,100,2023-12-06,2023-12-06,CAD
326201,372859,999999,2023-12-06,2023-12-10,CAD
326202,701635,999999,2023-12-06,2023-12-10,EUR
326203,869699,340,2023-12-06,2023-12-06,EUR
326300,2065412,999999,2023-12-07,2023-12-09,USD
326301,2061443,500,2023-12-07,2023-12-07,USD
326302,266876,90,2023-12-07,2023-12-07,CAD
326303,882905,999999,2023-12-07,2023-12-12,EUR
326400,895308,999999,2023-12-08,2023-12-11,EUR
326401,1956417,999999,2023-12-08,2023-12-12,USD
326402,62502,999999,2023-12-08,2023-12-12,AUD
326500,524304,999999,2023-12-09,2023-12-12,EUR
326501,62392,35,2023-12-09,2023-12-09,AUD
326502,1620923,999999,2023-12-09,2023-12-13,USD
326503,75057,999999,2023-12-09,2023-12-12,AUD
326504,1110252,999999,2023-12-09,2023-12-10,GBP
326700,1974407,999999,2023-12-11,2023-12-13,USD
326701,1483345,560,2023-12-11,2023-12-11,USD
326800,402129,210,2023-12-12,2023-12-12,EUR
326801,292902,999999,2023-12-12,2023-12-14,CAD
326802,471798,190,2023-12-12,2023-12-12,EUR
326900,13565,10,2023-12-13,2023-12-13,AUD
326901,1578300,610,2023-12-13,2023-12-13,USD
326902,1244633,999999,2023-12-13,2023-12-15,USD
326903,442469,270,2023-12-13,2023-12-13,EUR
327000,1414367,999999,2023-12-14,2023-12-18,USD
327001,1334423,999999,2023-12-14,2023-12-16,USD
327002,843374,999999,2023-12-14,2023-12-18,EUR
327003,1273765,999999,2023-12-14,2023-12-15,USD
327004,857129,999999,2023-12-14,2023-12-19,EUR
327100,1026336,999999,2023-12-15,2023-12-18,GBP
327101,1526406,550,2023-12-15,2023-12-15,USD
327102,1681861,999999,2023-12-15,2023-12-17,USD
327200,300862,999999,2023-12-16,2023-12-20,CAD
327201,1747098,999999,2023-12-16,2023-12-18,USD
327202,735579,999999,2023-12-16,2023-12-17,EUR
327203,1744506,480,2023-12-16,2023-12-16,USD
327204,416075,999999,2023-12-16,2023-12-19,EUR
327205,1875813,999999,2023-12-16,2023-12-18,USD
327400,894971,330,2023-12-18,2023-12-18,EUR
327401,1888409,999999,2023-12-18,2023-12-21,USD
327500,446221,260,2023-12-19,2023-12-19,EUR
327501,271483,999999,2023-12-19,2023-12-23,CAD
327502,59511,999999,2023-12-19,2023-12-23,AUD
327503,1343140,540,2023-12-19,2023-12-19,USD
327600,1375213,999999,2023-12-20,2023-12-22,USD
327601,1874487,999999,2023-12-20,2023-12-25,USD
327602,1261152,999999,2023-12-20,2023-12-22,USD
327603,1715243,999999,2023-12-20,2023-12-25,USD
327604,1143311,370,2023-12-20,2023-12-20,GBP
327700,1408116,440,2023-12-21,2023-12-21,USD
327701,1210674,590,2023-12-21,2023-12-21,USD
327702,331124,999999,2023-12-21,2023-12-22,CAD
327703,875694,999999,2023-12-21,2023-12-25,EUR
327704,1871717,450,2023-12-21,2023-12-21,USD
327705,1914481,999999,2023-12-21,2023-12-25,USD
327800,537662,999999,2023-12-22,2023-12-24,EUR
327801,1701235,450,2023-12-22,2023-12-22,USD
327802,449946,999999,2023-12-22,2023-12-26,EUR
327803,841297,330,2023-12-22,2023-12-22,EUR
327900,65345,60,2023-12-23,2023-12-23,AUD
327901,1588847,570,2023-12-23,2023-12-23,USD
327902,162062,999999,2023-12-23,2023-12-24,AUD
327903,1621224,430,2023-12-23,2023-12-23,USD
327904,1387439,999999,2023-12-23,2023-12-28,USD
327905,869699,340,2023-12-23,2023-12-23,EUR
327906,1278702,999999,2023-12-23,2023-12-25,USD
327907,1948410,620,2023-12-23,2023-12-23,USD
328100,1035367,999999,2023-12-25,2023-12-28,GBP
328101,21696,50,2023-12-25,2023-12-25,AUD
328102,85193,999999,2023-12-25,2023-12-27,AUD
328200,329028,80,2023-12-26,2023-12-26,CAD
328201,782336,999999,2023-12-26,2023-12-29,EUR
328202,1908274,999999,2023-12-26,2023-12-30,USD
328203,1735883,540,2023-12-26,2023-12-26,USD
328300,1841490,999999,2023-12-27,2023-12-29,USD
328301,1762046,999999,2023-12-27,2023-12-30,USD
328302,559900,260,2023-12-27,2023-12-27,EUR
328303,236116,100,2023-12-27,2023-12-27,CAD
328304,529933,190,2023-12-27,2023-12-27,EUR
328305,49319,999999,2023-12-27,2023-12-30,AUD
328400,896160,310,2023-12-28,2023-12-28,EUR
328401,1118023,999999,2023-12-28,2024-01-01,GBP
328402,272733,999999,2023-12-28,2023-12-31,CAD
328403,436742,230,2023-12-28,2023-12-28,EUR
328404,1386206,490,2023-12-28,2023-12-28,USD
328405,452708,270,2023-12-28,2023-12-28,EUR
328500,566488,999999,2023-12-29,2023-12-30,EUR
328501,1706708,999999,2023-12-29,2024-01-03,USD
328502,1785917,999999,2023-12-29,2023-12-30,USD
328503,1915899,570,2023-12-29,2023-12-29,USD
328600,1379980,999999,2023-12-30,2024-01-04,USD
328601,438036,999999,2023-12-30,2024-01-02,EUR
328602,192443,35,2023-12-30,2023-12-30,AUD
328603,1605122,999999,2023-12-30,2024-01-05,USD
328604,806872,310,2023-12-30,2023-12-30,EUR
328605,274445,999999,2023-12-30,2024-01-02,CAD
328606,976986,999999,2023-12-30,2024-01-02,GBP
328607,1855775,585,2023-12-30,2023-12-30,USD
328800,340766,999999,2024-01-01,2024-01-03,CAD
328801,1831519,490,2024-01-01,2024-01-01,USD
328802,1739511,999999,2024-01-01,2024-01-03,USD
328900,1566282,540,2024-01-02,2024-01-02,USD
328901,208258,100,2024-01-02,2024-01-02,CAD
328902,1292007,999999,2024-01-02,2024-01-05,USD
328903,117159,60,2024-01-02,2024-01-02,AUD
329000,1951083,430,2024-01-03,2024-01-03,USD
329001,231462,999999,2024-01-03,2024-01-05,CAD
329002,109687,50,2024-01-03,2024-01-03,AUD
329003,1075441,999999,2024-01-03,2024-01-04,GBP
329004,1185414,999999,2024-01-03,2024-01-05,GBP
329100,486636,210,2024-01-04,2024-01-04,EUR
329101,461451,220,2024-01-04,2024-01-04,EUR
329102,1266475,570,2024-01-04,2024-01-04,USD
329103,1286891,999999,2024-01-04,2024-01-08,USD
329104,357856,74,2024-01-04,2024-01-04,CAD
329105,602716,999999,2024-01-04,2024-01-09,EUR
329200,1899994,999999,2024-01-05,2024-01-06,USD
329201,1652418,480,2024-01-05,2024-01-05,USD
329202,1437391,999999,2024-01-05,2024-01-07,USD
329300,1575814,670,2024-01-06,2024-01-06,USD
329301,461931,999999,2024-01-06,2024-01-08,EUR
329302,267629,80,2024-01-06,2024-01-06,CAD
329303,746303,999999,2024-01-06,2024-01-08,EUR
329304,466715,999999,2024-01-06,2024-01-08,EUR
329305,289558,999999,2024-01-06,2024-01-09,CAD
329306,912633,370,2024-01-06,2024-01-06,GBP
329500,197690,999999,2024-01-08,2024-01-11,AUD
329501,1539725,999999,2024-01-08,2024-01-10,USD
329600,1623918,999999,2024-01-09,2024-01-12,USD
329601,1815620,999999,2024-01-09,2024-01-10,USD
329602,722245,999999,2024-01-09,2024-01-10,EUR
329701,1751514,999999,2024-01-10,2024-01-12,USD
329702,1416263,999999,2024-01-10,2024-01-11,USD
329703,1934994,999999,2024-01-10,2024-01-16,USD
329800,253903,80,2024-01-11,2024-01-11,CAD
329801,1032756,360,2024-01-11,2024-01-11,GBP
329802,543004,999999,2024-01-11,2024-01-13,EUR
329803,1502013,999999,2024-01-11,2024-01-15,USD
329900,1617681,999999,2024-01-12,2024-01-14,USD
329901,1127294,999999,2024-01-12,2024-01-16,GBP
329902,534466,240,2024-01-12,2024-01-12,EUR
330000,1857651,440,2024-01-13,2024-01-13,USD
330001,896064,999999,2024-01-13,2024-01-16,EUR
330002,1548270,999999,2024-01-13,2024-01-15,USD
330003,518808,270,2024-01-13,2024-01-13,EUR
330004,917922,390,2024-01-13,2024-01-13,GBP
330200,1562249,620,2024-01-15,2024-01-15,USD
330201,1566135,999999,2024-01-15,2024-01-16,USD
330300,1856232,999999,2024-01-16,2024-01-20,USD
330301,164648,999999,2024-01-16,2024-01-17,AUD
330302,1991014,585,2024-01-16,2024-01-16,USD
330400,620498,160,2024-01-17,2024-01-17,EUR
330401,1600847,999999,2024-01-17,2024-01-19,USD
330402,570649,220,2024-01-17,2024-01-17,EUR
330403,1927529,999999,2024-01-17,2024-01-19,USD
330500,90461,999999,2024-01-18,2024-01-21,AUD
330501,1634647,999999,2024-01-18,2024-01-20,USD
330502,943549,999999,2024-01-18,2024-01-21,GBP
330503,1162324,390,2024-01-18,2024-01-18,GBP
330600,1968569,999999,2024-01-19,2024-01-21,USD
330601,424287,999999,2024-01-19,2024-01-22,EUR
330602,1382833,500,2024-01-19,2024-01-19,USD
330700,1193316,370,2024-01-20,2024-01-20,GBP
330701,499847,999999,2024-01-20,2024-01-22,EUR
330702,1653148,490,2024-01-20,2024-01-20,USD
330703,168768,999999,2024-01-20,2024-01-24,AUD
330704,433088,270,2024-01-20,2024-01-20,EUR
330900,1554997,660,2024-01-22,2024-01-22,USD
330901,1874197,999999,2024-01-22,2024-01-27,USD
331000,812780,999999,2024-01-23,2024-01-26,EUR
331001,331538,999999,2024-01-23,2024-01-24,CAD
331002,1027054,999999,2024-01-23,2024-01-26,GBP
331100,548317,255,2024-01-24,2024-01-24,EUR
331101,1693094,470,2024-01-24,2024-01-24,USD
331102,2086888,500,2024-01-24,2024-01-24,USD
331103,724937,999999,2024-01-24,2024-01-26,EUR
331200,2062191,999999,2024-01-25,2024-01-28,USD
331201,54453,999999,2024-01-25,2024-01-27,AUD
331202,187968,999999,2024-01-25,2024-01-27,AUD
331203,692775,170,2024-01-25,2024-01-25,EUR
331300,2061977,540,2024-01-26,2024-01-26,USD
331301,2049501,999999,2024-01-26,2024-01-30,USD
331302,462493,999999,2024-01-26,2024-01-30,EUR
331400,590405,999999,2024-01-27,2024-01-30,EUR
331401,227328,100,2024-01-27,2024-01-27,CAD
331402,501395,999999,2024-01-27,2024-01-31,EUR
331403,1487251,999999,2024-01-27,2024-01-28,USD
331404,1481708,999999,2024-01-27,2024-01-31,USD
331600,1431879,999999,2024-01-29,2024-01-30,USD
331601,449595,999999,2024-01-29,2024-01-31,EUR
331700,1157232,999999,2024-01-30,2024-02-01,GBP
331701,589334,999999,2024-01-30,2024-02-01,EUR
331800,283545,100,2024-01-31,2024-01-31,CAD
331801,1770996,999999,2024-01-31,2024-02-04,USD
331802,534352,230,2024-01-31,2024-01-31,EUR
331803,1529241,430,2024-01-31,2024-01-31,USD
331900,1871907,999999,2024-02-01,2024-02-06,USD
331901,894451,330,2024-02-01,2024-02-01,EUR
331902,604374,120,2024-02-01,2024-02-01,EUR
331903,461237,270,2024-02-01,2024-02-01,EUR
332000,809260,330,2024-02-02,2024-02-02,EUR
332001,86746,40,2024-02-02,2024-02-02,AUD
332002,252595,100,2024-02-02,2024-02-02,CAD
332100,401227,999999,2024-02-03,2024-02-08,EUR
332101,47227,50,2024-02-03,2024-02-03,AUD
332102,2093193,490,2024-02-03,2024-02-03,USD
332103,1346712,999999,2024-02-03,2024-02-09,USD
332104,285770,999999,2024-02-03,2024-02-04,CAD
332300,1390606,450,2024-02-05,2024-02-05,USD
332301,399603,999999,2024-02-05,2024-02-08,CAD
332400,435435,190,2024-02-06,2024-02-06,EUR
332401,1162616,999999,2024-02-06,2024-02-08,GBP
332402,1841515,650,2024-02-06,2024-02-06,USD
332500,158474,999999,2024-02-07,2024-02-10,AUD
332501,1495171,670,2024-02-07,2024-02-07,USD
332502,1481731,999999,2024-02-07,2024-02-11,USD
332503,1818096,450,2024-02-07,2024-02-07,USD
332600,1944483,999999,2024-02-08,2024-02-10,USD
332601,422865,270,2024-02-08,2024-02-08,EUR
332602,393102,999999,2024-02-08,2024-02-09,CAD
332603,2071358,999999,2024-02-08,2024-02-11,USD
332700,1138506,400,2024-02-09,2024-02-09,GBP
332701,574724,210,2024-02-09,2024-02-09,EUR
332702,1760147,999999,2024-02-09,2024-02-11,USD
332800,372461,999999,2024-02-10,2024-02-12,CAD
332801,1438854,999999,2024-02-10,2024-02-11,USD
332802,526250,999999,2024-02-10,2024-02-13,EUR
332803,421773,999999,2024-02-10,2024-02-12,EUR
332804,930160,999999,2024-02-10,2024-02-15,GBP
333000,860229,999999,2024-02-12,2024-02-15,EUR
333001,1874630,540,2024-02-12,2024-02-12,USD
333002,896749,320,2024-02-12,2024-02-12,EUR
333100,562409,210,2024-02-13,2024-02-13,EUR
333101,491297,999999,2024-02-13,2024-02-14,EUR
333102,810602,999999,2024-02-13,2024-02-18,EUR
333103,2064320,999999,2024-02-13,2024-02-17,USD
333200,1964014,999999,2024-02-14,2024-02-15,USD
333201,276220,999999,2024-02-14,2024-02-17,CAD
333202,1930473,999999,2024-02-14,2024-02-16,USD
333203,1209232,440,2024-02-14,2024-02-14,USD
333204,1792068,470,2024-02-14,2024-02-14,USD
333205,1773064,560,2024-02-14,2024-02-14,USD
333206,211222,999999,2024-02-14,2024-02-18,CAD
333300,1485872,660,2024-02-15,2024-02-15,USD
333301,79529,50,2024-02-15,2024-02-15,AUD
333302,1294853,999999,2024-02-15,2024-02-21,USD
333303,922869,999999,2024-02-15,2024-02-20,GBP
333304,267338,100,2024-02-15,2024-02-15,CAD
333305,1700168,590,2024-02-15,2024-02-15,USD
333306,1661476,510,2024-02-15,2024-02-15,USD
333307,331884,999999,2024-02-15,2024-02-16,CAD
333400,598802,999999,2024-02-16,2024-02-19,EUR
333401,125592,40,2024-02-16,2024-02-16,AUD
333402,452594,999999,2024-02-16,2024-02-18,EUR
333403,342007,999999,2024-02-16,2024-02-19,CAD
333404,422865,999999,2024-02-16,2024-02-18,EUR
333405,277352,999999,2024-02-16,2024-02-20,CAD
333500,150456,50,2024-02-17,2024-02-17,AUD
333501,354563,80,2024-02-17,2024-02-17,CAD
333502,823755,340,2024-02-17,2024-02-17,EUR
333503,1701485,999999,2024-02-17,2024-02-21,USD
333504,834684,340,2024-02-17,2024-02-17,EUR
333505,1490080,999999,2024-02-17,2024-02-19,USD
333506,838457,999999,2024-02-17,2024-02-23,EUR
333507,1483052,999999,2024-02-17,2024-02-20,USD
333508,326228,90,2024-02-17,2024-02-17,CAD
333509,1842234,999999,2024-02-17,2024-02-18,USD
333510,1755696,999999,2024-02-17,2024-02-19,USD
333511,1926799,999999,2024-02-17,2024-02-20,USD
333700,1037026,999999,2024-02-19,2024-02-20,GBP
333701,381380,74,2024-02-19,2024-02-19,CAD
333702,709930,999999,2024-02-19,2024-02-22,EUR
333703,1942744,999999,2024-02-19,2024-02-22,USD
333704,1800489,999999,2024-02-19,2024-02-23,USD
333800,394299,80,2024-02-20,2024-02-20,CAD
333801,893506,999999,2024-02-20,2024-02-24,EUR
333802,564674,999999,2024-02-20,2024-02-23,EUR
333803,694688,160,2024-02-20,2024-02-20,EUR
333804,1288629,430,2024-02-20,2024-02-20,USD
333805,576773,240,2024-02-20,2024-02-20,EUR
333806,498838,270,2024-02-20,2024-02-20,EUR
333900,1727916,999999,2024-02-21,2024-02-24,USD
333901,1905260,999999,2024-02-21,2024-02-23,USD
333902,1069799,390,2024-02-21,2024-02-21,GBP
333903,1053008,999999,2024-02-21,2024-02-24,GBP
333904,362789,999999,2024-02-21,2024-02-26,CAD
333905,695005,130,2024-02-21,2024-02-21,EUR
333906,597347,230,2024-02-21,2024-02-21,EUR
333907,1495478,999999,2024-02-21,2024-02-22,USD
333908,181622,50,2024-02-21,2024-02-21,AUD
334000,857056,310,2024-02-22,2024-02-22,EUR
334001,891310,310,2024-02-22,2024-02-22,EUR
334002,1952968,480,2024-02-22,2024-02-22,USD
334003,1771828,999999,2024-02-22,2024-02-24,USD
334004,202663,999999,2024-02-22,2024-02-25,CAD
334005,1955094,999999,2024-02-22,2024-02-25,USD
