Date,FromCurrency,ToCurrency,Exchange
2015-08-05,CAD,CAD,1.00000
2015-08-05,CAD,EUR,0.69764
2015-08-05,CAD,GBP,0.48577
2015-08-05,CAD,USD,0.75924
2015-08-05,EUR,AUD,1.4755
2015-08-05,EUR,CAD,1.4334
2015-08-05,EUR,EUR,1.0
2015-08-05,EUR,GBP,0.6963
2015-08-05,EUR,USD,1.0883
2015-08-05,GBP,AUD,2.11906
2015-08-05,GBP,CAD,2.05860
2015-08-05,GBP,EUR,1.43616
2015-08-05,GBP,GBP,1.00000
2015-08-05,GBP,USD,1.56298
2015-08-05,USD,AUD,1.35578
2015-08-05,USD,CAD,1.31710
2015-08-05,USD,EUR,0.91886
2015-08-05,USD,GBP,0.63981
2015-08-05,USD,USD,1.00000
2015-08-06,AUD,AUD,1.00000
2015-08-06,AUD,CAD,0.96525
2015-08-06,AUD,EUR,0.67345
2015-08-06,AUD,GBP,0.47236
2015-08-06,AUD,USD,0.73305
2015-08-06,CAD,AUD,1.03600
2015-08-06,CAD,CAD,1.00000
2015-08-06,CAD,EUR,0.69769
2015-08-06,CAD,GBP,0.48936
2015-08-06,CAD,USD,0.75944
2015-08-06,EUR,AUD,1.4849
2015-08-06,EUR,CAD,1.4333
2015-08-06,EUR,EUR,1.0
2015-08-06,EUR,GBP,0.7014
2015-08-06,EUR,USD,1.0885
2015-08-06,GBP,AUD,2.11705
2015-08-06,GBP,CAD,2.04348
2015-08-06,GBP,EUR,1.42572
2015-08-06,GBP,GBP,1.00000
2015-08-06,GBP,USD,1.55190
2015-08-06,USD,AUD,1.36417
2015-08-06,USD,CAD,1.31677
2015-08-06,USD,EUR,0.91870
2015-08-06,USD,GBP,0.64437
2015-08-06,USD,USD,1.00000
2015-08-07,AUD,AUD,1.00000
2015-08-07,AUD,CAD,0.96651
2015-08-07,AUD,EUR,0.67527
2015-08-07,AUD,GBP,0.47613
2015-08-07,AUD,USD,0.73881
2015-08-07,CAD,AUD,1.03465
2015-08-07,CAD,CAD,1.00000
2015-08-07,CAD,EUR,0.69867
2015-08-07,CAD,GBP,0.49263
2015-08-07,CAD,USD,0.76441
2015-08-07,EUR,AUD,1.4809
2015-08-07,EUR,CAD,1.4313
2015-08-07,EUR,EUR,1.0
2015-08-07,EUR,GBP,0.7051
2015-08-07,EUR,USD,1.0941
2015-08-07,GBP,AUD,2.10027
2015-08-07,GBP,CAD,2.02992
2015-08-07,GBP,EUR,1.41824
2015-08-07,GBP,GBP,1.00000
2015-08-07,GBP,USD,1.55169
2015-08-07,USD,AUD,1.35353
2015-08-07,USD,CAD,1.30820
2015-08-07,USD,EUR,0.91399
2015-08-07,USD,GBP,0.64446
2015-08-07,USD,USD,1.00000
2015-08-08,AUD,AUD,1.00000
2015-08-08,AUD,CAD,0.96651
2015-08-08,AUD,EUR,0.67527
2015-08-08,AUD,GBP,0.47613
2015-08-08,AUD,USD,0.73881
2015-08-08,CAD,AUD,1.03465
2015-08-08,CAD,CAD,1.00000
2015-08-08,CAD,EUR,0.69867
2015-08-08,CAD,GBP,0.49263
2015-08-08,CAD,USD,0.76441
2015-08-08,EUR,AUD,1.4809
2015-08-08,EUR,CAD,1.4313
2015-08-08,EUR,EUR,1.0
2015-08-08,EUR,GBP,0.7051
2015-08-08,EUR,USD,1.0941
2015-08-08,GBP,AUD,2.10027
2015-08-08,GBP,CAD,2.02992
2015-08-08,GBP,EUR,1.41824
2015-08-08,GBP,GBP,1.00000
2015-08-08,GBP,USD,1.55169
2015-08-08,USD,AUD,1.35353
2015-08-08,USD,CAD,1.30820
2015-08-08,USD,EUR,0.91399
2015-08-08,USD,GBP,0.64446
2015-08-08,USD,USD,1.00000
2015-08-09,AUD,AUD,1.00000
2015-08-09,AUD,CAD,0.96651
2015-08-09,AUD,EUR,0.67527
2015-08-09,AUD,GBP,0.47613
2015-08-09,AUD,USD,0.73881
2015-08-09,CAD,AUD,1.03465
2015-08-09,CAD,CAD,1.00000
2015-08-09,CAD,EUR,0.69867
2015-08-09,CAD,GBP,0.49263
2015-08-09,CAD,USD,0.76441
2015-08-09,EUR,AUD,1.4809
2015-08-09,EUR,CAD,1.4313
2015-08-09,EUR,EUR,1.0
2015-08-09,EUR,GBP,0.7051
2015-08-09,EUR,USD,1.0941
2015-08-09,GBP,AUD,2.10027
2015-08-09,GBP,CAD,2.02992
2015-08-09,GBP,EUR,1.41824
2015-08-09,GBP,GBP,1.00000
2015-08-09,GBP,USD,1.55169
2015-08-09,USD,AUD,1.35353
2015-08-09,USD,CAD,1.30820
2015-08-09,USD,EUR,0.91399
2015-08-09,USD,GBP,0.64446
2015-08-09,USD,USD,1.00000
2015-08-10,AUD,AUD,1.00000
2015-08-10,AUD,CAD,0.96694
2015-08-10,AUD,EUR,0.67186
2015-08-10,AUD,GBP,0.47507
2015-08-10,AUD,USD,0.73636
2015-08-10,CAD,AUD,1.03419
2015-08-10,CAD,CAD,1.00000
2015-08-10,CAD,EUR,0.69483
2015-08-10,CAD,GBP,0.49131
2015-08-10,CAD,USD,0.76153
2015-08-10,EUR,AUD,1.4884
2015-08-10,EUR,CAD,1.4392
2015-08-10,EUR,EUR,1.0
2015-08-10,EUR,GBP,0.7071
2015-08-10,EUR,USD,1.096
2015-08-10,GBP,AUD,2.10494
2015-08-10,GBP,CAD,2.03536
2015-08-10,GBP,EUR,1.41423
2015-08-10,GBP,GBP,1.00000
2015-08-10,GBP,USD,1.54999
2015-08-10,USD,AUD,1.35803
2015-08-10,USD,CAD,1.31314
2015-08-10,USD,EUR,0.91241
2015-08-10,USD,GBP,0.64516
2015-08-10,USD,USD,1.00000
2015-08-11,AUD,AUD,1.00000
2015-08-11,AUD,CAD,0.95773
2015-08-11,AUD,EUR,0.66260
2015-08-11,AUD,GBP,0.46965
2015-08-11,AUD,USD,0.73251
2015-08-11,CAD,AUD,1.04414
2015-08-11,CAD,CAD,1.00000
2015-08-11,CAD,EUR,0.69185
2015-08-11,CAD,GBP,0.49038
2015-08-11,CAD,USD,0.76484
2015-08-11,EUR,AUD,1.5092
2015-08-11,EUR,CAD,1.4454
2015-08-11,EUR,EUR,1.0
2015-08-11,EUR,GBP,0.7088
2015-08-11,EUR,USD,1.1055
2015-08-11,GBP,AUD,2.12923
2015-08-11,GBP,CAD,2.03922
2015-08-11,GBP,EUR,1.41084
2015-08-11,GBP,GBP,1.00000
2015-08-11,GBP,USD,1.55968
2015-08-11,USD,AUD,1.36517
2015-08-11,USD,CAD,1.30746
2015-08-11,USD,EUR,0.90457
2015-08-11,USD,GBP,0.64116
2015-08-11,USD,USD,1.00000
2015-08-12,AUD,AUD,1.00000
2015-08-12,AUD,CAD,0.95631
2015-08-12,AUD,EUR,0.66103
2015-08-12,AUD,GBP,0.47257
2015-08-12,AUD,USD,0.73737
2015-08-12,CAD,AUD,1.04569
2015-08-12,CAD,CAD,1.00000
2015-08-12,CAD,EUR,0.69123
2015-08-12,CAD,GBP,0.49416
2015-08-12,CAD,USD,0.77107
2015-08-12,EUR,AUD,1.5128
2015-08-12,EUR,CAD,1.4467
2015-08-12,EUR,EUR,1.0
2015-08-12,EUR,GBP,0.7149
2015-08-12,EUR,USD,1.1155
2015-08-12,GBP,AUD,2.11610
2015-08-12,GBP,CAD,2.02364
2015-08-12,GBP,EUR,1.39880
2015-08-12,GBP,GBP,1.00000
2015-08-12,GBP,USD,1.56036
2015-08-12,USD,AUD,1.35616
2015-08-12,USD,CAD,1.29691
2015-08-12,USD,EUR,0.89646
2015-08-12,USD,GBP,0.64088
2015-08-12,USD,USD,1.00000
2015-08-13,AUD,AUD,1.00000
2015-08-13,AUD,CAD,0.95596
2015-08-13,AUD,EUR,0.66133
2015-08-13,AUD,GBP,0.46994
2015-08-13,AUD,USD,0.73467
2015-08-13,CAD,AUD,1.04607
2015-08-13,CAD,CAD,1.00000
2015-08-13,CAD,EUR,0.69180
2015-08-13,CAD,GBP,0.49159
2015-08-13,CAD,USD,0.76852
2015-08-13,EUR,AUD,1.5121
2015-08-13,EUR,CAD,1.4455
2015-08-13,EUR,EUR,1.0
2015-08-13,EUR,GBP,0.7106
2015-08-13,EUR,USD,1.1109
2015-08-13,GBP,AUD,2.12792
2015-08-13,GBP,CAD,2.03420
2015-08-13,GBP,EUR,1.40726
2015-08-13,GBP,GBP,1.00000
2015-08-13,GBP,USD,1.56333
2015-08-13,USD,AUD,1.36115
2015-08-13,USD,CAD,1.30120
2015-08-13,USD,EUR,0.90017
2015-08-13,USD,GBP,0.63966
2015-08-13,USD,USD,1.00000
2015-08-14,AUD,AUD,1.00000
2015-08-14,AUD,CAD,0.96356
2015-08-14,AUD,EUR,0.66129
2015-08-14,AUD,GBP,0.47249
2015-08-14,AUD,USD,0.73873
2015-08-14,CAD,AUD,1.03781
2015-08-14,CAD,CAD,1.00000
2015-08-14,CAD,EUR,0.68629
2015-08-14,CAD,GBP,0.49036
2015-08-14,CAD,USD,0.76666
2015-08-14,EUR,AUD,1.5122
2015-08-14,EUR,CAD,1.4571
2015-08-14,EUR,EUR,1.0
2015-08-14,EUR,GBP,0.7145
2015-08-14,EUR,USD,1.1171
2015-08-14,GBP,AUD,2.11645
2015-08-14,GBP,CAD,2.03933
2015-08-14,GBP,EUR,1.39958
2015-08-14,GBP,GBP,1.00000
2015-08-14,GBP,USD,1.56347
2015-08-14,USD,AUD,1.35368
2015-08-14,USD,CAD,1.30436
2015-08-14,USD,EUR,0.89518
2015-08-14,USD,GBP,0.63960
2015-08-14,USD,USD,1.00000
2015-08-15,AUD,AUD,1.00000
2015-08-15,AUD,CAD,0.96356
2015-08-15,AUD,EUR,0.66129
2015-08-15,AUD,GBP,0.47249
2015-08-15,AUD,USD,0.73873
2015-08-15,CAD,AUD,1.03781
2015-08-15,CAD,CAD,1.00000
2015-08-15,CAD,EUR,0.68629
2015-08-15,CAD,GBP,0.49036
2015-08-15,CAD,USD,0.76666
2015-08-15,EUR,AUD,1.5122
2015-08-15,EUR,CAD,1.4571
2015-08-15,EUR,EUR,1.0
2015-08-15,EUR,GBP,0.7145
2015-08-15,EUR,USD,1.1171
2015-08-15,GBP,AUD,2.11645
2015-08-15,GBP,CAD,2.03933
2015-08-15,GBP,EUR,1.39958
2015-08-15,GBP,GBP,1.00000
2015-08-15,GBP,USD,1.56347
2015-08-15,USD,AUD,1.35368
2015-08-15,USD,CAD,1.30436
2015-08-15,USD,EUR,0.89518
2015-08-15,USD,GBP,0.63960
2015-08-15,USD,USD,1.00000
2015-08-16,AUD,AUD,1.00000
2015-08-16,AUD,CAD,0.96356
2015-08-16,AUD,EUR,0.66129
2015-08-16,AUD,GBP,0.47249
2015-08-16,AUD,USD,0.73873
2015-08-16,CAD,AUD,1.03781
2015-08-16,CAD,CAD,1.00000
2015-08-16,CAD,EUR,0.68629
2015-08-16,CAD,GBP,0.49036
2015-08-16,CAD,USD,0.76666
2015-08-16,EUR,AUD,1.5122
2015-08-16,EUR,CAD,1.4571
2015-08-16,EUR,EUR,1.0
2015-08-16,EUR,GBP,0.7145
2015-08-16,EUR,USD,1.1171
2015-08-16,GBP,AUD,2.11645
2015-08-16,GBP,CAD,2.03933
2015-08-16,GBP,EUR,1.39958
2015-08-16,GBP,GBP,1.00000
2015-08-16,GBP,USD,1.56347
2015-08-16,USD,AUD,1.35368
2015-08-16,USD,CAD,1.30436
2015-08-16,USD,EUR,0.89518
2015-08-16,USD,GBP,0.63960
2015-08-16,USD,USD,1.00000
2015-08-17,AUD,AUD,1.00000
2015-08-17,AUD,CAD,0.96589
2015-08-17,AUD,EUR,0.66243
2015-08-17,AUD,GBP,0.47065
2015-08-17,AUD,USD,0.73529
2015-08-17,CAD,AUD,1.03532
2015-08-17,CAD,CAD,1.00000
2015-08-17,CAD,EUR,0.68582
2015-08-17,CAD,GBP,0.48728
2015-08-17,CAD,USD,0.76126
2015-08-17,EUR,AUD,1.5096
2015-08-17,EUR,CAD,1.4581
2015-08-17,EUR,EUR,1.0
2015-08-17,EUR,GBP,0.7105
2015-08-17,EUR,USD,1.11
2015-08-17,GBP,AUD,2.12470
2015-08-17,GBP,CAD,2.05222
2015-08-17,GBP,EUR,1.40746
2015-08-17,GBP,GBP,1.00000
2015-08-17,GBP,USD,1.56228
2015-08-17,USD,AUD,1.36000
2015-08-17,USD,CAD,1.31360
2015-08-17,USD,EUR,0.90090
2015-08-17,USD,GBP,0.64009
2015-08-17,USD,USD,1.00000
2015-08-18,AUD,AUD,1.00000
2015-08-18,AUD,CAD,0.96210
2015-08-18,AUD,EUR,0.66379
2015-08-18,AUD,GBP,0.46744
2015-08-18,AUD,USD,0.73415
2015-08-18,CAD,AUD,1.03940
2015-08-18,CAD,CAD,1.00000
2015-08-18,CAD,EUR,0.68994
2015-08-18,CAD,GBP,0.48586
2015-08-18,CAD,USD,0.76307
2015-08-18,EUR,AUD,1.5065
2015-08-18,EUR,CAD,1.4494
2015-08-18,EUR,EUR,1.0
2015-08-18,EUR,GBP,0.7042
2015-08-18,EUR,USD,1.106
2015-08-18,GBP,AUD,2.13931
2015-08-18,GBP,CAD,2.05822
2015-08-18,GBP,EUR,1.42005
2015-08-18,GBP,GBP,1.00000
2015-08-18,GBP,USD,1.57058
2015-08-18,USD,AUD,1.36212
2015-08-18,USD,CAD,1.31049
2015-08-18,USD,EUR,0.90416
2015-08-18,USD,GBP,0.63671
2015-08-18,USD,USD,1.00000
2015-08-19,AUD,AUD,1.00000
2015-08-19,AUD,CAD,0.96040
2015-08-19,AUD,EUR,0.66551
2015-08-19,AUD,GBP,0.46912
2015-08-19,AUD,USD,0.73479
2015-08-19,CAD,AUD,1.04123
2015-08-19,CAD,CAD,1.00000
2015-08-19,CAD,EUR,0.69295
2015-08-19,CAD,GBP,0.48846
2015-08-19,CAD,USD,0.76509
2015-08-19,EUR,AUD,1.5026
2015-08-19,EUR,CAD,1.4431
2015-08-19,EUR,EUR,1.0
2015-08-19,EUR,GBP,0.7049
2015-08-19,EUR,USD,1.1041
2015-08-19,GBP,AUD,2.13165
2015-08-19,GBP,CAD,2.04724
2015-08-19,GBP,EUR,1.41864
2015-08-19,GBP,GBP,1.00000
2015-08-19,GBP,USD,1.56632
2015-08-19,USD,AUD,1.36093
2015-08-19,USD,CAD,1.30704
2015-08-19,USD,EUR,0.90572
2015-08-19,USD,GBP,0.63844
2015-08-19,USD,USD,1.00000
2015-08-20,AUD,AUD,1.00000
2015-08-20,AUD,CAD,0.96023
2015-08-20,AUD,EUR,0.65415
2015-08-20,AUD,GBP,0.46693
2015-08-20,AUD,USD,0.73154
2015-08-20,CAD,AUD,1.04142
2015-08-20,CAD,CAD,1.00000
2015-08-20,CAD,EUR,0.68125
2015-08-20,CAD,GBP,0.48627
2015-08-20,CAD,USD,0.76184
2015-08-20,EUR,AUD,1.5287
2015-08-20,EUR,CAD,1.4679
2015-08-20,EUR,EUR,1.0
2015-08-20,EUR,GBP,0.7138
2015-08-20,EUR,USD,1.1183
2015-08-20,GBP,AUD,2.14164
2015-08-20,GBP,CAD,2.05646
2015-08-20,GBP,EUR,1.40095
2015-08-20,GBP,GBP,1.00000
2015-08-20,GBP,USD,1.56669
2015-08-20,USD,AUD,1.36699
2015-08-20,USD,CAD,1.31262
2015-08-20,USD,EUR,0.89421
2015-08-20,USD,GBP,0.63829
2015-08-20,USD,USD,1.00000
2015-08-21,AUD,AUD,1.00000
2015-08-21,AUD,CAD,0.96119
2015-08-21,AUD,EUR,0.65003
2015-08-21,AUD,GBP,0.46789
2015-08-21,AUD,USD,0.73329
2015-08-21,CAD,AUD,1.04037
2015-08-21,CAD,CAD,1.00000
2015-08-21,CAD,EUR,0.67627
2015-08-21,CAD,GBP,0.48678
2015-08-21,CAD,USD,0.76290
2015-08-21,EUR,AUD,1.5384
2015-08-21,EUR,CAD,1.4787
2015-08-21,EUR,EUR,1.0
2015-08-21,EUR,GBP,0.7198
2015-08-21,EUR,USD,1.1281
2015-08-21,GBP,AUD,2.13726
2015-08-21,GBP,CAD,2.05432
2015-08-21,GBP,EUR,1.38927
2015-08-21,GBP,GBP,1.00000
2015-08-21,GBP,USD,1.56724
2015-08-21,USD,AUD,1.36371
2015-08-21,USD,CAD,1.31079
2015-08-21,USD,EUR,0.88645
2015-08-21,USD,GBP,0.63806
2015-08-21,USD,USD,1.00000
2015-08-22,AUD,AUD,1.00000
2015-08-22,AUD,CAD,0.96119
2015-08-22,AUD,EUR,0.65003
2015-08-22,AUD,GBP,0.46789
2015-08-22,AUD,USD,0.73329
2015-08-22,CAD,AUD,1.04037
2015-08-22,CAD,CAD,1.00000
2015-08-22,CAD,EUR,0.67627
2015-08-22,CAD,GBP,0.48678
2015-08-22,CAD,USD,0.76290
2015-08-22,EUR,AUD,1.5384
2015-08-22,EUR,CAD,1.4787
2015-08-22,EUR,EUR,1.0
2015-08-22,EUR,GBP,0.7198
2015-08-22,EUR,USD,1.1281
2015-08-22,GBP,AUD,2.13726
2015-08-22,GBP,CAD,2.05432
2015-08-22,GBP,EUR,1.38927
2015-08-22,GBP,GBP,1.00000
2015-08-22,GBP,USD,1.56724
2015-08-22,USD,AUD,1.36371
2015-08-22,USD,CAD,1.31079
2015-08-22,USD,EUR,0.88645
2015-08-22,USD,GBP,0.63806
2015-08-22,USD,USD,1.00000
2015-08-23,AUD,AUD,1.00000
2015-08-23,AUD,CAD,0.96119
2015-08-23,AUD,EUR,0.65003
2015-08-23,AUD,GBP,0.46789
2015-08-23,AUD,USD,0.73329
2015-08-23,CAD,AUD,1.04037
2015-08-23,CAD,CAD,1.00000
2015-08-23,CAD,EUR,0.67627
2015-08-23,CAD,GBP,0.48678
2015-08-23,CAD,USD,0.76290
2015-08-23,EUR,AUD,1.5384
2015-08-23,EUR,CAD,1.4787
2015-08-23,EUR,EUR,1.0
2015-08-23,EUR,GBP,0.7198
2015-08-23,EUR,USD,1.1281
2015-08-23,GBP,AUD,2.13726
2015-08-23,GBP,CAD,2.05432
2015-08-23,GBP,EUR,1.38927
2015-08-23,GBP,GBP,1.00000
2015-08-23,GBP,USD,1.56724
2015-08-23,USD,AUD,1.36371
2015-08-23,USD,CAD,1.31079
2015-08-23,USD,EUR,0.88645
2015-08-23,USD,GBP,0.63806
2015-08-23,USD,USD,1.00000
2015-08-24,AUD,AUD,1.00000
2015-08-24,AUD,CAD,0.95806
2015-08-24,AUD,EUR,0.62881
2015-08-24,AUD,GBP,0.45916
2015-08-24,AUD,USD,0.72295
2015-08-24,CAD,AUD,1.04378
2015-08-24,CAD,CAD,1.00000
2015-08-24,CAD,EUR,0.65634
2015-08-24,CAD,GBP,0.47926
2015-08-24,CAD,USD,0.75459
2015-08-24,EUR,AUD,1.5903
2015-08-24,EUR,CAD,1.5236
2015-08-24,EUR,EUR,1.0
2015-08-24,EUR,GBP,0.7302
2015-08-24,EUR,USD,1.1497
2015-08-24,GBP,AUD,2.17790
2015-08-24,GBP,CAD,2.08655
2015-08-24,GBP,EUR,1.36949
2015-08-24,GBP,GBP,1.00000
2015-08-24,GBP,USD,1.57450
2015-08-24,USD,AUD,1.38323
2015-08-24,USD,CAD,1.32522
2015-08-24,USD,EUR,0.86979
2015-08-24,USD,GBP,0.63512
2015-08-24,USD,USD,1.00000
2015-08-25,AUD,AUD,1.00000
2015-08-25,AUD,CAD,0.95256
2015-08-25,AUD,EUR,0.62747
2015-08-25,AUD,GBP,0.45743
2015-08-25,AUD,USD,0.72197
2015-08-25,CAD,AUD,1.04980
2015-08-25,CAD,CAD,1.00000
2015-08-25,CAD,EUR,0.65872
2015-08-25,CAD,GBP,0.48021
2015-08-25,CAD,USD,0.75792
2015-08-25,EUR,AUD,1.5937
2015-08-25,EUR,CAD,1.5181
2015-08-25,EUR,EUR,1.0
2015-08-25,EUR,GBP,0.729
2015-08-25,EUR,USD,1.1506
2015-08-25,GBP,AUD,2.18615
2015-08-25,GBP,CAD,2.08244
2015-08-25,GBP,EUR,1.37174
2015-08-25,GBP,GBP,1.00000
2015-08-25,GBP,USD,1.57833
2015-08-25,USD,AUD,1.38510
2015-08-25,USD,CAD,1.31940
2015-08-25,USD,EUR,0.86911
2015-08-25,USD,GBP,0.63358
2015-08-25,USD,USD,1.00000
2015-08-26,AUD,AUD,1.00000
2015-08-26,AUD,CAD,0.94750
2015-08-26,AUD,EUR,0.62645
2015-08-26,AUD,GBP,0.45818
2015-08-26,AUD,USD,0.71428
2015-08-26,CAD,AUD,1.05540
2015-08-26,CAD,CAD,1.00000
2015-08-26,CAD,EUR,0.66116
2015-08-26,CAD,GBP,0.48357
2015-08-26,CAD,USD,0.75385
2015-08-26,EUR,AUD,1.5963
2015-08-26,EUR,CAD,1.5125
2015-08-26,EUR,EUR,1.0
2015-08-26,EUR,GBP,0.7314
2015-08-26,EUR,USD,1.1402
2015-08-26,GBP,AUD,2.18253
2015-08-26,GBP,CAD,2.06795
2015-08-26,GBP,EUR,1.36724
2015-08-26,GBP,GBP,1.00000
2015-08-26,GBP,USD,1.55893
2015-08-26,USD,AUD,1.40002
2015-08-26,USD,CAD,1.32652
2015-08-26,USD,EUR,0.87704
2015-08-26,USD,GBP,0.64147
2015-08-26,USD,USD,1.00000
2015-08-27,AUD,AUD,1.00000
2015-08-27,AUD,CAD,0.94516
2015-08-27,AUD,EUR,0.63331
2015-08-27,AUD,GBP,0.46308
2015-08-27,AUD,USD,0.71463
2015-08-27,CAD,AUD,1.05803
2015-08-27,CAD,CAD,1.00000
2015-08-27,CAD,EUR,0.67006
2015-08-27,CAD,GBP,0.48995
2015-08-27,CAD,USD,0.75610
2015-08-27,EUR,AUD,1.579
2015-08-27,EUR,CAD,1.4924
2015-08-27,EUR,EUR,1.0
2015-08-27,EUR,GBP,0.7312
2015-08-27,EUR,USD,1.1284
2015-08-27,GBP,AUD,2.15946
2015-08-27,GBP,CAD,2.04103
2015-08-27,GBP,EUR,1.36761
2015-08-27,GBP,GBP,1.00000
2015-08-27,GBP,USD,1.54322
2015-08-27,USD,AUD,1.39933
2015-08-27,USD,CAD,1.32258
2015-08-27,USD,EUR,0.88621
2015-08-27,USD,GBP,0.64800
2015-08-27,USD,USD,1.00000
2015-08-28,AUD,AUD,1.00000
2015-08-28,AUD,CAD,0.94712
2015-08-28,AUD,EUR,0.63335
2015-08-28,AUD,GBP,0.46368
2015-08-28,AUD,USD,0.71366
2015-08-28,CAD,AUD,1.05584
2015-08-28,CAD,CAD,1.00000
2015-08-28,CAD,EUR,0.66872
2015-08-28,CAD,GBP,0.48957
2015-08-28,CAD,USD,0.75351
2015-08-28,EUR,AUD,1.5789
2015-08-28,EUR,CAD,1.4954
2015-08-28,EUR,EUR,1.0
2015-08-28,EUR,GBP,0.7321
2015-08-28,EUR,USD,1.1268
2015-08-28,GBP,AUD,2.15667
2015-08-28,GBP,CAD,2.04262
2015-08-28,GBP,EUR,1.36593
2015-08-28,GBP,GBP,1.00000
2015-08-28,GBP,USD,1.53913
2015-08-28,USD,AUD,1.40122
2015-08-28,USD,CAD,1.32712
2015-08-28,USD,EUR,0.88747
2015-08-28,USD,GBP,0.64972
2015-08-28,USD,USD,1.00000
2015-08-29,AUD,AUD,1.00000
2015-08-29,AUD,CAD,0.94712
2015-08-29,AUD,EUR,0.63335
2015-08-29,AUD,GBP,0.46368
2015-08-29,AUD,USD,0.71366
2015-08-29,CAD,AUD,1.05584
2015-08-29,CAD,CAD,1.00000
2015-08-29,CAD,EUR,0.66872
2015-08-29,CAD,GBP,0.48957
2015-08-29,CAD,USD,0.75351
2015-08-29,EUR,AUD,1.5789
2015-08-29,EUR,CAD,1.4954
2015-08-29,EUR,EUR,1.0
2015-08-29,EUR,GBP,0.7321
2015-08-29,EUR,USD,1.1268
2015-08-29,GBP,AUD,2.15667
2015-08-29,GBP,CAD,2.04262
2015-08-29,GBP,EUR,1.36593
2015-08-29,GBP,GBP,1.00000
2015-08-29,GBP,USD,1.53913
2015-08-29,USD,AUD,1.40122
2015-08-29,USD,CAD,1.32712
2015-08-29,USD,EUR,0.88747
2015-08-29,USD,GBP,0.64972
2015-08-29,USD,USD,1.00000
2015-08-30,AUD,AUD,1.00000
2015-08-30,AUD,CAD,0.94712
2015-08-30,AUD,EUR,0.63335
2015-08-30,AUD,GBP,0.46368
2015-08-30,AUD,USD,0.71366
2015-08-30,CAD,AUD,1.05584
2015-08-30,CAD,CAD,1.00000
2015-08-30,CAD,EUR,0.66872
2015-08-30,CAD,GBP,0.48957
2015-08-30,CAD,USD,0.75351
2015-08-30,EUR,AUD,1.5789
2015-08-30,EUR,CAD,1.4954
2015-08-30,EUR,EUR,1.0
2015-08-30,EUR,GBP,0.7321
2015-08-30,EUR,USD,1.1268
2015-08-30,GBP,AUD,2.15667
2015-08-30,GBP,CAD,2.04262
2015-08-30,GBP,EUR,1.36593
2015-08-30,GBP,GBP,1.00000
2015-08-30,GBP,USD,1.53913
2015-08-30,USD,AUD,1.40122
2015-08-30,USD,CAD,1.32712
2015-08-30,USD,EUR,0.88747
2015-08-30,USD,GBP,0.64972
2015-08-30,USD,USD,1.00000
2015-08-31,AUD,AUD,1.00000
2015-08-31,AUD,CAD,0.94350
2015-08-31,AUD,EUR,0.63480
2015-08-31,AUD,GBP,0.46184
2015-08-31,AUD,USD,0.71193
2015-08-31,CAD,AUD,1.05988
2015-08-31,CAD,CAD,1.00000
2015-08-31,CAD,EUR,0.67281
2015-08-31,CAD,GBP,0.48949
2015-08-31,CAD,USD,0.75456
2015-08-31,EUR,AUD,1.5753
2015-08-31,EUR,CAD,1.4863
2015-08-31,EUR,EUR,1.0
2015-08-31,EUR,GBP,0.72753
2015-08-31,EUR,USD,1.1215
2015-08-31,GBP,AUD,2.16527
2015-08-31,GBP,CAD,2.04294
2015-08-31,GBP,EUR,1.37451
2015-08-31,GBP,GBP,1.00000
2015-08-31,GBP,USD,1.54152
2015-08-31,USD,AUD,1.40464
2015-08-31,USD,CAD,1.32528
2015-08-31,USD,EUR,0.89166
2015-08-31,USD,GBP,0.64871
2015-08-31,USD,USD,1.00000
2015-09-01,AUD,AUD,1.00000
2015-09-01,AUD,CAD,0.93106
2015-09-01,AUD,EUR,0.62672
2015-09-01,AUD,GBP,0.45926
2015-09-01,AUD,USD,0.70419
2015-09-01,CAD,AUD,1.07404
2015-09-01,CAD,CAD,1.00000
2015-09-01,CAD,EUR,0.67313
2015-09-01,CAD,GBP,0.49327
2015-09-01,CAD,USD,0.75633
2015-09-01,EUR,AUD,1.5956
2015-09-01,EUR,CAD,1.4856
2015-09-01,EUR,EUR,1.0
2015-09-01,EUR,GBP,0.7328
2015-09-01,EUR,USD,1.1236
2015-09-01,GBP,AUD,2.17740
2015-09-01,GBP,CAD,2.02729
2015-09-01,GBP,EUR,1.36463
2015-09-01,GBP,GBP,1.00000
2015-09-01,GBP,USD,1.53330
2015-09-01,USD,AUD,1.42008
2015-09-01,USD,CAD,1.32218
2015-09-01,USD,EUR,0.89000
2015-09-01,USD,GBP,0.65219
2015-09-01,USD,USD,1.00000
2015-09-02,AUD,AUD,1.00000
2015-09-02,AUD,CAD,0.92890
2015-09-02,AUD,EUR,0.62263
2015-09-02,AUD,GBP,0.45881
2015-09-02,AUD,USD,0.70077
2015-09-02,CAD,AUD,1.07655
2015-09-02,CAD,CAD,1.00000
2015-09-02,CAD,EUR,0.67029
2015-09-02,CAD,GBP,0.49393
2015-09-02,CAD,USD,0.75441
2015-09-02,EUR,AUD,1.6061
2015-09-02,EUR,CAD,1.4919
2015-09-02,EUR,EUR,1.0
2015-09-02,EUR,GBP,0.7369
2015-09-02,EUR,USD,1.1255
2015-09-02,GBP,AUD,2.17954
2015-09-02,GBP,CAD,2.02456
2015-09-02,GBP,EUR,1.35704
2015-09-02,GBP,GBP,1.00000
2015-09-02,GBP,USD,1.52734
