OrderKey,LineNumber,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost
270901,0,442,4,404.85,404.85,206.4
270901,1,2112,5,711.9,711.9,327.375
270902,0,2044,3,179.991,179.991,82.773
270902,1,1545,3,375.2,330.176,172.536
270902,2,351,1,504,504,256.95
270903,0,597,5,208.5,187.65,106.305
270903,1,123,1,265.9905,265.9905,122.322
270904,0,2098,6,457.2,457.2,233.091
270904,1,701,4,253.5,225.615,116.58
270904,2,4,4,19.413,16.88931,9.9
270905,0,1734,3,25.2,21.924,12.852
270905,1,926,7,2.985,2.985,1.515
271000,0,1932,1,116.991,107.63172,59.643
271001,0,913,1,143.85,123.711,66.15
271001,1,691,2,354,354,117.285
271002,0,1486,1,403.2,403.2,185.416
271003,0,423,3,898.5,817.635,413.19
271003,1,1599,3,75.244,67.7196,34.606
271004,0,2505,2,13.986,12.5874,7.126
271005,0,144,3,284.9905,284.9905,145.293
271100,0,1441,4,280,243.6,128.758
271100,1,1720,1,63.117,63.117,29.025
271100,2,1584,1,12.987,12.987,6.617
271101,0,1529,7,357,310.59,164.178
271101,1,127,7,136.23,136.23,69.4545
271101,2,1423,2,264.6,264.6,121.674
271102,0,1742,7,25.2,22.68,12.852
271102,1,422,5,1453.5,1250.01,481.575
271102,2,434,7,898.5,898.5,413.19
271103,0,2517,2,4.69,4.1741,2.394
271103,1,1590,10,29.757,29.757,9.854
271200,0,1998,3,125.991,125.991,64.233
271200,1,442,1,404.85,404.85,206.4
271200,2,1445,3,375.2,337.68,172.536
271200,3,495,1,208.5,181.395,106.305
271200,4,1,5,11.691,10.28808,5.958
271200,6,1494,5,291.2,259.168,133.91
271201,0,407,10,898.5,790.68,413.19
271201,1,1609,1,337.987,297.42856,111.982
271201,2,2115,1,789.75,789.75,363.177
271201,3,621,3,208.5,208.5,106.305
271201,4,1087,2,393.8,389.862,181.093
271201,5,1339,7,50.386,44.84354,23.17
271202,0,2500,1,33.208,28.89096,16.926
271202,1,1644,1,75.244,75.244,34.606
271202,2,1480,1,180.6,180.6,92.078
271202,3,1661,2,4.95,4.356,2.52
271203,0,1817,1,28.8,28.512,14.679
271203,1,1754,2,80.1,79.299,36.837
271203,2,2386,2,359.991,359.991,165.546
271204,0,1609,3,337.987,337.987,111.982
271205,0,382,3,574.425,574.425,292.86
271205,1,1323,3,50.386,44.33968,23.17
271205,2,101,5,108,95.04,49.662
271206,0,301,1,303.05,260.623,154.508
271206,1,1605,1,376.987,361.90752,124.904
271207,0,434,4,898.5,808.65,413.19
271207,1,1596,1,16.458,16.458,7.566
271400,0,2112,1,711.9,640.71,327.375
271400,1,1660,2,376.987,327.97869,124.904
271400,2,134,7,332.4525,332.4525,152.8835
271400,3,1107,3,393.8,354.42,181.093
271401,0,190,1,54.055,54.055,27.5595
271401,1,1247,2,54.989,54.989,28.039
271402,0,1659,1,337.987,300.80843,111.982
271500,0,1698,4,6.291,5.41026,3.204
271500,1,482,4,268.5,268.5,123.48
271500,2,1778,4,38.7,38.7,19.728
271500,3,1648,2,142.987,124.39869,72.904
271501,0,1520,1,392,388.08,180.264
271502,0,1668,2,6.291,6.291,3.204
271502,1,1503,1,376.6,350.238,173.18
271503,0,187,3,123.405,109.83045,40.888
271600,0,2288,3,241.65,241.65,111.123
271600,1,135,3,332.4525,295.882725,152.8835
271600,2,422,1,1453.5,1308.15,481.575
271601,0,922,5,1.425,1.425,0.72
271602,0,1558,7,532,473.48,176.26
271602,1,134,4,332.4525,305.8563,152.8835
271602,2,2508,2,6.636,6.636,3.388
271603,0,174,3,123.405,123.405,40.888
271604,0,1704,1,6.291,6.291,3.204
271605,0,53,1,266.4,266.4,88.263
271605,1,385,3,489,459.66,249.3
271700,0,165,3,725.3345,638.29436,369.797
271700,1,1999,6,89.991,89.991,45.882
271700,2,1652,1,233.987,233.987,107.601
271700,3,172,1,160.55,157.339,53.1905
271701,0,1140,1,528.55,454.553,175.12
271702,0,1373,7,19.866,18.07806,10.122
271702,1,1662,2,6.291,6.291,3.204
271702,2,1584,7,12.987,12.987,6.617
271702,3,2180,1,134.1,116.667,68.364
271703,0,1650,1,376.987,376.987,124.904
271704,0,1674,1,6.291,5.53608,3.204
271704,1,1256,2,21.989,19.35032,11.209
271705,0,1608,7,142.987,124.39869,72.904
271705,1,729,1,181.5,181.5,83.46
271800,0,1852,1,2387.61,2124.9729,791.064
271800,1,451,6,838.5,763.035,385.59
271800,2,1703,2,4.851,4.851,2.475
271801,0,1471,2,320.6,285.334,147.434
271801,1,1335,4,56.266,50.07674,25.872
271801,2,429,1,899.85,791.868,413.805
271802,0,2296,1,241.65,241.65,111.123
271802,1,1616,8,74.087,74.087,34.073
271803,0,443,1,523.5,523.5,240.735
271803,1,590,2,1498.5,1333.665,689.1
271803,2,543,2,343.5,343.5,175.125
271803,3,1603,1,142.987,142.987,72.904
271900,0,618,3,448.5,448.5,148.59
271900,1,1515,1,322,322,148.078
271901,0,740,2,372,319.92,123.255
271901,1,1115,1,360.8,317.504,165.924
271901,2,1684,2,15.201,14.59296,5.04
271901,3,1364,2,37.786,37.786,17.374
271901,4,1660,2,376.987,339.2883,124.904
271901,5,2351,1,359.991,359.991,165.546
271901,6,80,4,36.495,33.21045,16.785
271902,0,479,7,388.5,353.535,178.665
271902,1,1168,1,660,567.6,303.512
271903,0,2501,8,33.208,29.22304,16.926
271903,1,1494,2,291.2,253.344,133.91
271903,2,2500,8,33.208,29.22304,16.926
271904,0,292,1,475,413.25,218.4335
271905,0,1052,1,689.7,689.7,228.514
271905,1,2499,7,33.208,33.208,16.926
271906,0,1453,6,361.2,343.14,166.11
271906,1,189,4,120.555,120.555,55.442
271907,0,1318,2,23.786,22.12098,12.124
271907,1,1968,7,116.991,106.46181,59.643
272100,0,1581,2,284.7,247.689,94.328
272100,1,1554,2,417.2,400.512,191.856
272101,0,1593,1,18.057,18.057,8.307
272101,1,2490,2,20.986,20.986,10.696
272101,2,1561,3,562.8,562.8,186.466
272102,0,1416,8,431.2,396.704,198.296
272102,1,1439,3,421.4,408.758,193.788
272200,0,1659,7,337.987,337.987,111.982
272201,0,1582,1,23.387,23.387,10.751
272201,1,1773,1,38.7,34.056,19.728
272202,0,1681,8,6.201,5.82894,2.853
272202,1,1667,3,4.95,4.95,2.52
272203,0,865,5,76.485,68.8365,35.175
272203,1,2493,3,34.986,34.986,17.836
272300,0,1589,4,12.987,11.6883,6.617
272300,1,2496,8,13.986,12.5874,7.126
272300,2,1648,1,142.987,142.987,72.904
272300,3,439,2,838.5,830.115,385.59
272300,4,1395,6,23.786,21.16954,10.934
272301,0,349,3,574.5,511.305,292.89
272302,0,1129,9,479.82,479.82,158.972
272303,0,1616,5,74.087,74.087,34.073
272303,1,330,1,293.55,258.324,149.663
272303,2,1611,4,207.987,195.50778,95.641
272303,3,1125,3,479.82,412.6452,158.972
272303,4,1515,2,322,322,148.078
272303,5,1484,4,291.2,262.08,133.91
272303,6,1330,2,32.186,32.186,14.798
272304,0,1440,2,264.6,264.6,121.674
272304,1,1675,2,6.201,5.33286,2.853
272305,0,1422,2,421.4,391.902,193.788
272305,1,876,2,194.925,173.48325,64.59
272400,0,1611,2,207.987,193.42791,95.641
272400,1,168,1,122.55,113.9715,56.354
272400,2,574,4,163.5,147.15,83.355
272400,3,138,2,474.9905,427.49145,218.4335
272401,0,1267,3,54.956,47.81172,28.017
272401,1,1456,1,421.4,370.832,193.788
272402,0,64,2,162.9,162.9,74.916
272403,0,490,3,1303.5,1134.045,431.88
272403,1,926,2,2.985,2.985,1.515
272404,0,808,5,19.425,16.7055,9.9
272404,1,1488,3,420,390.6,193.144
272405,0,1583,3,18.057,15.89016,8.307
272405,1,451,10,838.5,746.265,385.59
272405,2,62,2,162.9,151.497,74.916
272500,0,391,1,1048.5,975.105,482.16
272501,0,2162,1,134.1,134.1,68.364
272501,1,1104,2,469.7,436.821,155.617
272502,0,732,3,240,213.6,110.37
272502,1,77,7,34.155,31.08105,15.705
272502,2,1670,3,8.091,8.091,3.717
272503,0,1441,1,280,249.2,128.758
272503,1,53,8,266.4,266.4,88.263
272503,2,89,1,134.991,122.84181,44.721
272503,3,1557,6,434,381.92,199.584
272600,0,746,6,24.75,22.77,11.385
272601,0,1632,2,23.387,20.58056,10.751
272602,0,1585,3,29.757,26.48373,9.854
272602,1,1681,1,6.201,6.201,2.853
272602,2,1619,2,77.987,77.987,35.867
272602,3,1418,4,410.2,406.098,188.636
272603,0,1640,2,29.757,29.757,9.854
272603,1,2303,6,305.1,283.743,140.301
272603,2,1554,3,417.2,417.2,191.856
272604,0,854,4,193.5,191.565,88.98
272604,1,534,2,208.5,208.5,106.305
272605,0,1645,2,75.244,69.97692,34.606
272605,1,132,1,190,190,96.8715
272605,2,530,1,928.5,863.505,307.635
272606,0,101,4,108,96.12,49.662
272607,0,632,1,208.5,191.82,106.305
272800,0,369,3,1048.5,1048.5,482.16
272801,0,101,7,108,102.6,49.662
272802,0,191,6,62.7,53.922,31.9675
272802,2,382,3,574.425,574.425,292.86
272900,0,1608,1,142.987,142.987,72.904
272900,1,1361,4,69.986,69.986,23.184
272900,2,558,7,448.5,394.68,148.59
272901,0,1478,2,420,420,193.144
272901,1,2390,5,572.391,572.391,189.648
272902,0,1432,3,420,378,193.144
272902,1,1686,2,6.291,6.291,3.204
272903,0,1030,4,162.8,162.8,74.866
272903,1,1458,1,280,246.4,128.758
272903,2,2491,1,34.986,33.58656,17.836
272903,3,1647,4,233.987,203.56869,107.601
273000,0,2109,6,231.75,231.75,118.152
273001,0,1473,1,376.6,376.6,173.18
273001,1,1460,2,420,420,193.144
273001,2,88,3,134.991,124.19172,44.721
273002,0,1543,3,562.8,562.8,186.466
273003,0,1628,3,18.057,15.70959,8.307
273003,1,1850,1,1439.91,1310.3181,734.112
273003,2,1612,4,233.987,208.24843,107.601
273004,0,1580,5,284.7,273.312,94.328
273004,1,1681,3,6.201,5.33286,2.853
273004,2,1412,1,404.6,404.6,186.06
273004,3,1447,2,418.6,376.74,192.5
273005,0,1679,2,4.95,4.4055,2.52
273005,1,1144,5,660,607.2,303.512
273005,2,1447,4,418.6,364.182,192.5
273005,3,1526,1,333.2,329.868,153.23
273100,0,123,7,265.9905,231.411735,122.322
273100,1,2106,8,789.75,789.75,363.177
273100,2,475,2,1228.5,1142.505,407.025
273101,0,144,5,284.9905,270.740975,145.293
273101,1,1623,1,284.7,250.536,94.328
273101,2,522,9,418.5,418.5,192.45
273101,3,1632,2,23.387,22.21765,10.751
273102,0,641,1,376.5,342.615,173.145
273102,1,2099,1,231.75,231.75,118.152
273103,0,2505,1,13.986,13.986,7.126
273103,1,1960,2,269.991,232.19226,137.646
273104,0,294,4,284.05,284.05,144.818
273105,0,1573,1,76.687,68.25143,35.269
273105,1,1468,3,264.6,232.848,121.674
273105,2,1666,8,15.201,13.22487,5.04
273105,3,121,4,113.9905,113.9905,58.1115
273200,0,1634,9,12.987,11.6883,6.617
273200,1,1612,1,233.987,208.24843,107.601
273200,2,442,4,404.85,372.462,206.4
273201,0,430,1,404.925,352.28475,206.445
273202,0,1502,6,334.6,327.908,153.874
273203,0,595,3,376.5,338.85,124.74
273300,0,972,1,141.9,123.453,65.252
273300,1,1544,2,333.2,293.216,153.23
273301,0,2504,2,13.986,12.44754,7.126
273302,0,1546,3,422.8,422.8,140.084
273302,1,175,1,111.055,111.055,51.072
273302,2,1373,1,19.866,19.866,10.122
273303,0,1464,2,361.2,361.2,166.11
273303,1,294,7,284.05,284.05,144.818
273303,2,1880,1,1439.1,1439.1,733.698
273304,0,1698,2,6.291,5.59899,3.204
273304,1,2501,3,33.208,31.87968,16.926
273305,0,1515,1,322,322,148.078
273305,1,1468,3,264.6,251.37,121.674
273306,0,374,3,1948.5,1773.135,645.57
273306,1,342,2,898.5,898.5,413.19
273307,0,2497,3,13.986,13.986,7.126
273307,1,2495,4,13.986,12.5874,7.126
273307,2,2318,2,572.391,515.1519,189.648
273500,0,1148,1,464.2,464.2,236.665
273501,0,1576,4,16.887,16.887,8.606
273502,0,1468,3,264.6,264.6,121.674
273600,0,2084,2,85.491,75.23208,43.587
273600,1,1509,1,434,434,199.584
273600,2,1651,6,207.987,191.34804,95.641
273601,0,460,3,449.85,386.871,229.35
273601,1,421,1,703.5,703.5,323.52
273601,2,433,5,1453.5,1293.615,481.575
273601,3,455,4,1378.5,1323.36,456.72
273601,4,1448,2,358.4,322.56,164.822
273602,0,1679,2,4.95,4.95,2.52
273602,1,450,3,1378.5,1364.715,456.72
273602,2,493,7,388.5,337.995,178.665
273602,3,1611,8,207.987,185.10843,95.641
273603,0,662,5,354,354,117.285
273603,1,1595,7,29.757,26.18616,9.854
273603,2,1408,10,740.6,651.728,245.378
273700,0,1662,3,6.291,6.16518,3.204
273700,1,392,3,574.425,574.425,292.86
273700,2,1467,5,421.4,387.688,193.788
273701,0,373,2,489,489,249.3
273701,1,1355,3,46.186,42.49112,21.238
273701,2,316,4,208.05,208.05,106.0675
273701,3,393,2,898.5,844.59,413.19
273701,4,8,9,53.991,49.13181,27.522
273701,5,1633,2,18.057,16.07073,8.307
273702,0,2086,1,789.75,687.0825,363.177
273703,0,562,4,163.5,163.5,83.355
273704,0,1511,8,320.6,320.6,147.434
273704,1,454,2,404.85,352.2195,206.4
273704,2,1707,1,63.117,63.117,29.025
273705,0,1450,1,431.2,431.2,198.296
273800,0,2107,4,711.9,711.9,327.375
273800,1,2314,2,107.991,92.87226,55.053
273800,2,2508,1,6.636,6.636,3.388
273801,0,152,4,1125.7215,1125.7215,372.97
273802,0,1611,4,207.987,193.42791,95.641
273802,1,1626,7,284.7,284.7,94.328
273803,0,1559,3,418.6,418.6,192.5
273804,0,416,2,1453.5,1293.615,481.575
273804,1,454,3,404.85,368.4135,206.4
273804,2,1645,5,75.244,66.21472,34.606
273805,0,1356,2,50.386,45.3474,23.17
273805,1,247,2,322.05,305.9475,148.0955
273805,2,1617,2,75.387,75.387,34.671
273805,3,856,1,193.5,168.345,88.98
273806,0,124,1,265.9905,244.71126,122.322
273900,0,2090,5,1327.5,1327.5,439.83
273900,1,1607,2,233.987,203.56869,107.601
273900,2,2013,6,599.346,515.43756,198.576
273901,0,344,1,549,483.12,279.9
273901,1,2087,6,711.9,669.186,327.375
273902,0,1572,2,75.387,67.09443,34.671
273903,0,462,2,1303.5,1134.045,431.88
273903,1,680,3,174,153.12,80.01
273903,2,986,2,141.9,122.034,65.252
273903,3,2374,1,179.991,160.19199,91.764
274000,0,1656,2,207.987,183.02856,95.641
274000,1,525,1,148.5,129.195,75.705
274000,2,1686,1,6.291,6.291,3.204
274001,0,1635,1,29.757,25.88859,9.854
274002,0,1652,1,233.987,208.24843,107.601
274002,1,2498,3,33.208,33.208,16.926
274003,0,1487,2,373.8,373.8,171.892
274004,0,949,1,294.8,294.8,97.669
274005,0,1261,3,40.689,35.39943,20.746
274006,0,644,1,118.5,118.5,60.42
274006,1,500,1,103.5,93.15,34.29
274006,2,1422,2,421.4,421.4,193.788
274007,0,1616,2,74.087,74.087,34.073
274007,1,1356,7,50.386,50.386,23.17
274007,2,1515,4,322,318.78,148.078
274200,0,591,6,229,201.52,116.75
274201,0,982,1,186.9,186.9,85.95
274202,0,1434,2,268,268,123.24
274202,1,1605,5,289.99,258.0911,96.08
274202,2,1552,3,398,358.2,131.87
274202,3,1560,1,330,300.3,151.76
274300,0,1623,2,219,219,72.56
274300,1,1597,2,57.88,57.88,26.62
274300,2,146,4,2899.99,2899.99,960.82
274300,3,1614,1,259.99,236.5909,86.14
274301,0,1742,2,28,24.92,14.28
274301,1,1615,1,289.99,289.99,96.08
274301,2,143,1,299.99,263.9912,152.94
274302,0,1581,2,219,219,72.56
274302,1,1471,1,229,229,105.31
274302,2,1665,3,4.99,4.2914,2.54
274302,3,2023,3,99.99,99.99,50.98
274303,0,1428,1,268,268,123.24
274400,0,780,1,19.95,19.95,9.17
274401,0,1543,4,402,365.82,133.19
274401,1,1460,6,300,267,137.96
274401,2,1584,2,9.99,9.99,5.09
274401,3,435,4,269.95,232.157,137.63
274401,4,449,1,349,314.1,160.49
274401,5,1699,1,6.88,6.8112,3.16
274401,6,1423,2,189,189,86.91
274402,0,926,4,1.99,1.7512,1.01
274402,1,1252,6,59.99,59.99,30.58
274403,0,616,2,499,429.14,254.4
274404,0,1422,4,301,267.89,138.42
274405,0,1631,3,12.66,12.66,5.82
274405,1,1429,3,289,289,132.9
274405,2,1524,1,330,290.4,151.76
274500,0,1703,6,5.39,4.6893,2.75
274500,1,1790,7,43,43,21.92
274500,2,1985,5,179.99,156.5913,82.77
274501,0,1616,2,56.99,56.99,26.21
274501,1,1974,3,129.99,129.99,66.27
274501,2,1417,1,268,268,123.24
274501,3,2493,3,24.99,21.7413,12.74
274501,4,2506,1,4.74,4.74,2.42
274501,5,1626,4,219,190.53,72.56
274501,6,453,2,229.9,229.9,117.21
274502,0,488,1,49,46.06,24.98
274502,1,2499,3,23.72,22.2968,12.09
274502,2,605,1,459,417.69,152.08
274502,3,131,6,200,200,101.97
274503,0,1355,6,32.99,28.7013,15.17
274503,1,1359,2,42.99,42.99,14.24
274503,2,271,7,489,489,224.87
274503,3,2086,6,877.5,877.5,403.53
274504,0,1668,7,6.99,6.291,3.56
274504,1,111,1,249.99,249.99,82.83
274505,0,545,2,459,459,152.08
274505,1,59,2,156,156,79.53
274505,2,1377,2,16,16,8.16
274506,0,279,6,299,263.12,152.44
274506,1,1535,1,268,241.2,123.24
274506,2,511,5,99,99,50.47
274600,0,1630,3,22.89,20.8299,7.58
274601,0,20,5,134,134,61.62
274602,0,1396,1,22.99,20.4611,10.57
274603,0,622,2,2295,2226.15,760.38
274700,0,1576,2,12.99,12.8601,6.62
274700,1,420,7,499.9,444.911,254.86
274700,2,1668,2,6.99,6.99,3.56
274701,0,548,2,190,174.8,87.37
274701,1,448,2,269.9,269.9,137.6
274701,2,1175,2,410,410,209.03
274702,0,1689,4,4.98,4.4322,2.54
274702,1,1604,7,259.99,223.5914,86.14
274702,2,132,2,200,200,101.97
274703,0,1659,5,259.99,228.7912,86.14
274704,0,31,2,255,221.85,84.49
274704,2,1530,2,266,228.76,122.32
274704,3,2349,5,459.99,423.1908,211.53
274705,0,1471,2,229,229,105.31
274706,0,640,3,299,263.12,99.06
274706,1,1549,2,389,353.99,128.88
274706,2,1585,3,22.89,20.3721,7.58
274707,0,84,3,99.99,88.9911,45.98
274707,1,885,6,150,138,49.7
274707,2,425,2,369,369,188.13
274900,0,1301,6,95,81.7,43.69
274900,1,1092,1,673,612.43,222.98
274901,0,156,2,469.97,422.973,216.12
274901,1,528,3,819,819,271.35
274901,2,1550,1,280,246.4,128.76
274902,0,1701,2,4.98,4.98,2.54
275000,0,519,2,619,619,205.09
275001,0,1384,5,16.99,16.99,8.66
275002,0,519,2,619,544.72,205.09
275002,1,448,5,269.9,240.211,137.6
275003,0,1590,3,22.89,22.89,7.58
275100,0,464,3,679,590.73,224.97
275100,1,1703,1,5.39,4.7971,2.75
275101,0,1643,2,57.88,57.88,26.62
275101,1,874,3,129.95,116.955,43.06
275102,0,2511,2,4.06,3.654,2.07
275102,1,1645,2,57.88,50.9344,26.62
275103,0,1660,1,289.99,287.0901,96.08
275104,0,2389,2,109.99,101.1908,56.08
275104,1,1697,4,5.39,4.7432,2.75
275105,0,814,3,16.5,16.5,7.59
275105,1,1573,2,58.99,51.3213,27.13
275105,2,1605,2,289.99,289.99,96.08
275105,3,1344,1,16,16,8.16
275200,0,456,1,559,559,257.06
275200,1,1370,1,47.44,41.7472,21.82
275200,2,1579,8,219,203.67,72.56
275200,3,2096,10,877.5,877.5,403.53
275200,4,1336,3,43.81,43.3719,20.15
275201,0,1744,8,28,24.64,14.28
275201,1,1656,6,159.99,151.9905,73.57
275202,0,1680,2,6.99,6.0114,3.56
275203,0,1974,1,129.99,111.7914,66.27
275203,1,1789,1,43,43,21.92
275203,2,630,5,251,248.49,115.43
275203,3,178,3,66,66,33.65
275203,4,2234,3,119.99,113.9905,61.17
275203,5,1499,3,310,310,142.56
275204,0,691,1,236,236,78.19
275204,1,797,3,33.9,31.188,11.23
275204,2,1163,2,850,773.5,390.88
275204,3,1445,10,268,268,123.24
275204,4,1618,4,58.99,58.99,27.13
275204,5,1817,3,32,30.4,16.31
275204,6,508,8,279,279,128.3
275205,0,161,1,1592.2,1592.2,527.53
275205,1,2514,7,129.99,129.99,43.07
275205,2,1690,1,16.99,15.1211,5.63
275205,3,102,10,115,102.35,52.88
275205,5,404,3,1299,1299,430.38
275205,6,1611,3,159.99,143.991,73.57
275206,0,1610,2,289.99,289.99,96.08
275300,0,1698,1,6.99,6.8502,3.56
275300,1,1632,2,17.99,17.99,8.27
275300,2,419,4,369,369,188.13
275301,0,99,5,120,106.8,55.18
275301,1,1527,1,268,268,123.24
275302,0,1658,3,109.99,96.7912,56.08
275302,1,665,5,102,102,52
275303,0,430,1,269.95,269.95,137.63
275303,1,1442,1,529,470.81,175.27
275303,2,1426,1,589,518.32,195.15
275303,3,420,1,499.9,499.9,254.86
275303,4,1726,3,56,48.72,28.55
275400,0,510,3,179,157.52,82.32
275400,1,1982,2,493,438.77,226.71
275400,2,1461,1,308,264.88,141.64
275400,3,1686,1,6.99,6.99,3.56
275401,0,1547,3,255,255,117.27
275402,0,160,9,1099.99,1099.99,505.85
275403,0,1292,1,366.55,366.55,121.45
275403,1,1539,2,310,279,142.56
275403,2,1439,1,301,264.88,138.42
275404,0,419,9,369,321.03,188.13
275405,0,1626,1,219,194.91,72.56
275405,1,2497,3,9.99,9.1908,5.09
275406,0,1745,3,109,94.83,36.11
275407,0,2490,4,14.99,14.99,7.64
275600,0,55,1,296,293.04,98.07
275600,1,1572,2,57.99,52.191,26.67
275601,0,1682,9,8.99,8.0011,4.13
275602,0,166,1,119,102.34,54.72
275602,1,2513,2,129.99,129.99,43.07
275602,2,1559,3,299,299,137.5
275602,3,1746,2,109,100.28,36.11
275602,4,1808,3,32,31.68,16.31
275602,5,146,1,2899.99,2609.991,960.82
275602,6,1466,4,290,249.4,133.36
275700,0,1547,1,255,255,117.27
275700,1,1333,9,32.99,29.691,15.17
275700,2,1689,4,4.98,4.3326,2.54
275701,0,1457,3,189,164.43,86.91
275701,1,163,2,1592.2,1592.2,527.53
275702,0,2001,4,665.94,665.94,220.64
275702,1,1572,1,57.99,49.8714,26.67
275703,0,84,1,99.99,99.99,45.98
275800,0,346,2,659,566.74,303.05
275800,1,1456,5,301,297.99,138.42
275800,2,434,4,599,515.14,275.46
275801,0,274,1,399,347.13,183.49
275801,1,2491,7,24.99,24.99,12.74
275801,2,705,1,87,77.43,44.36
275802,0,1698,4,6.99,6.99,3.56
275802,1,358,1,326,326,166.2
275802,2,1746,3,109,109,36.11
275803,0,1671,2,4.99,4.5409,2.54
275803,1,496,1,179,166.47,82.32
275804,0,1461,6,308,271.04,141.64
275805,0,704,1,219,219,72.56
275805,1,1647,2,179.99,165.5908,82.77
275900,0,426,5,499.9,459.908,254.86
275900,1,1514,5,208,183.04,95.65
275900,2,1650,1,289.99,289.99,96.08
275901,0,1339,1,35.99,31.6712,16.55
275902,0,698,3,188,171.08,86.45
275902,1,2097,3,791,791,363.75
275902,2,416,1,969,969,321.05
275903,0,1603,2,109.99,97.8911,56.08
275903,1,538,1,99,99,50.47
275903,2,1511,2,229,199.23,105.31
275903,3,510,2,179,179,82.32
275903,4,2177,2,745.99,663.9311,343.05
275903,5,127,2,143.4,126.192,73.11
275903,6,19,3,109.95,109.95,50.56
275904,0,1723,4,56,56,28.55
275905,0,916,6,179,179,59.31
275905,1,1544,2,238,216.58,109.45
275905,2,454,1,269.9,237.512,137.6
275905,3,864,3,50.99,50.99,23.45
275905,4,1565,2,255,255,117.27
275905,5,872,3,20.96,20.96,10.69
275905,6,1572,1,57.99,57.99,26.67
276000,0,454,9,269.9,248.308,137.6
276000,1,424,1,269.95,269.95,137.63
276001,0,450,2,919,827.1,304.48
276002,0,418,3,269.95,234.8565,137.63
276002,1,2490,3,14.99,13.0413,7.64
276100,0,574,7,109,97.01,55.57
276100,1,1536,1,298,277.14,137.04
276101,0,1651,5,159.99,137.5914,73.57
276101,1,1322,2,32.99,32.99,15.17
276102,0,1596,1,12.66,11.2674,5.82
276102,1,1314,3,205,180.4,94.27
276102,2,1769,2,34,32.3,15.64
