OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
273500,0,2022-06-27,2022-06-30,1847205,999999,1148,1,464.2,464.2,236.665,USD,1.00000
273501,0,2022-06-27,2022-07-01,860647,999999,1576,4,16.887,16.887,8.606,EUR,0.94589
273502,0,2022-06-27,2022-07-02,1486425,999999,1468,3,264.6,264.6,121.674,USD,1.00000
273600,0,2022-06-28,2022-06-28,2073398,510,2084,2,85.491,75.23208,43.587,USD,1.00000
273600,1,2022-06-28,2022-06-28,2073398,510,1509,1,434,434,199.584,USD,1.00000
273600,2,2022-06-28,2022-06-28,2073398,510,1651,6,207.987,191.34804,95.641,USD,1.00000
273601,0,2022-06-28,2022-07-02,1550016,999999,460,3,449.85,386.871,229.35,USD,1.00000
273601,1,2022-06-28,2022-07-02,1550016,999999,421,1,703.5,703.5,323.52,USD,1.00000
273601,2,2022-06-28,2022-07-02,1550016,999999,433,5,1453.5,1293.615,481.575,USD,1.00000
273601,3,2022-06-28,2022-07-02,1550016,999999,455,4,1378.5,1323.36,456.72,USD,1.00000
273601,4,2022-06-28,2022-07-02,1550016,999999,1448,2,358.4,322.56,164.822,USD,1.00000
273602,0,2022-06-28,2022-07-02,1347178,999999,1679,2,4.95,4.95,2.52,USD,1.00000
273602,1,2022-06-28,2022-07-02,1347178,999999,450,3,1378.5,1364.715,456.72,USD,1.00000
273602,2,2022-06-28,2022-07-02,1347178,999999,493,7,388.5,337.995,178.665,USD,1.00000
273602,3,2022-06-28,2022-07-02,1347178,999999,1611,8,207.987,185.10843,95.641,USD,1.00000
273603,0,2022-06-28,2022-06-28,1870576,650,662,5,354,354,117.285,USD,1.00000
273603,1,2022-06-28,2022-06-28,1870576,650,1595,7,29.757,26.18616,9.854,USD,1.00000
273603,2,2022-06-28,2022-06-28,1870576,650,1408,10,740.6,651.728,245.378,USD,1.00000
273700,0,2022-06-29,2022-06-29,648069,130,1662,3,6.291,6.16518,3.204,EUR,0.95084
273700,1,2022-06-29,2022-06-29,648069,130,392,3,574.425,574.425,292.86,EUR,0.95084
273700,2,2022-06-29,2022-06-29,648069,130,1467,5,421.4,387.688,193.788,EUR,0.95084
273701,0,2022-06-29,2022-06-29,1667135,605,373,2,489,489,249.3,USD,1.00000
273701,1,2022-06-29,2022-06-29,1667135,605,1355,3,46.186,42.49112,21.238,USD,1.00000
273701,2,2022-06-29,2022-06-29,1667135,605,316,4,208.05,208.05,106.0675,USD,1.00000
273701,3,2022-06-29,2022-06-29,1667135,605,393,2,898.5,844.59,413.19,USD,1.00000
273701,4,2022-06-29,2022-06-29,1667135,605,8,9,53.991,49.13181,27.522,USD,1.00000
273701,5,2022-06-29,2022-06-29,1667135,605,1633,2,18.057,16.07073,8.307,USD,1.00000
273702,0,2022-06-29,2022-06-29,1997451,560,2086,1,789.75,687.0825,363.177,USD,1.00000
273703,0,2022-06-29,2022-06-29,1280220,440,562,4,163.5,163.5,83.355,USD,1.00000
273704,0,2022-06-29,2022-06-29,347217,80,1511,8,320.6,320.6,147.434,CAD,1.28487
273704,1,2022-06-29,2022-06-29,347217,80,454,2,404.85,352.2195,206.4,CAD,1.28487
273704,2,2022-06-29,2022-06-29,347217,80,1707,1,63.117,63.117,29.025,CAD,1.28487
273705,0,2022-06-29,2022-06-29,356733,90,1450,1,431.2,431.2,198.296,CAD,1.28487
273800,0,2022-06-30,2022-06-30,172191,10,2107,4,711.9,711.9,327.375,AUD,1.45364
273800,1,2022-06-30,2022-06-30,172191,10,2314,2,107.991,92.87226,55.053,AUD,1.45364
273800,2,2022-06-30,2022-06-30,172191,10,2508,1,6.636,6.636,3.388,AUD,1.45364
273801,0,2022-06-30,2022-07-02,1594614,999999,152,4,1125.7215,1125.7215,372.97,USD,1.00000
273802,0,2022-06-30,2022-07-04,217904,999999,1611,4,207.987,193.42791,95.641,CAD,1.29248
273802,1,2022-06-30,2022-07-04,217904,999999,1626,7,284.7,284.7,94.328,CAD,1.29248
273803,0,2022-06-30,2022-06-30,501159,260,1559,3,418.6,418.6,192.5,EUR,0.96274
273804,0,2022-06-30,2022-07-02,2097672,999999,416,2,1453.5,1293.615,481.575,USD,1.00000
273804,1,2022-06-30,2022-07-02,2097672,999999,454,3,404.85,368.4135,206.4,USD,1.00000
273804,2,2022-06-30,2022-07-02,2097672,999999,1645,5,75.244,66.21472,34.606,USD,1.00000
273805,0,2022-06-30,2022-07-04,1563499,999999,1356,2,50.386,45.3474,23.17,USD,1.00000
273805,1,2022-06-30,2022-07-04,1563499,999999,247,2,322.05,305.9475,148.0955,USD,1.00000
273805,2,2022-06-30,2022-07-04,1563499,999999,1617,2,75.387,75.387,34.671,USD,1.00000
273805,3,2022-06-30,2022-07-04,1563499,999999,856,1,193.5,168.345,88.98,USD,1.00000
273806,0,2022-06-30,2022-06-30,1390854,440,124,1,265.9905,244.71126,122.322,USD,1.00000
273900,0,2022-07-01,2022-07-01,1843478,570,2090,5,1327.5,1327.5,439.83,USD,1.00000
273900,1,2022-07-01,2022-07-01,1843478,570,1607,2,233.987,203.56869,107.601,USD,1.00000
273900,2,2022-07-01,2022-07-01,1843478,570,2013,6,599.346,515.43756,198.576,USD,1.00000
273901,0,2022-07-01,2022-07-06,1381120,999999,344,1,549,483.12,279.9,USD,1.00000
273901,1,2022-07-01,2022-07-06,1381120,999999,2087,6,711.9,669.186,327.375,USD,1.00000
273902,0,2022-07-01,2022-07-04,68315,999999,1572,2,75.387,67.09443,34.671,AUD,1.47549
273903,0,2022-07-01,2022-07-03,1222339,999999,462,2,1303.5,1134.045,431.88,USD,1.00000
273903,1,2022-07-01,2022-07-03,1222339,999999,680,3,174,153.12,80.01,USD,1.00000
273903,2,2022-07-01,2022-07-03,1222339,999999,986,2,141.9,122.034,65.252,USD,1.00000
273903,3,2022-07-01,2022-07-03,1222339,999999,2374,1,179.991,160.19199,91.764,USD,1.00000
274000,0,2022-07-02,2022-07-05,1032589,999999,1656,2,207.987,183.02856,95.641,GBP,0.83116
274000,1,2022-07-02,2022-07-05,1032589,999999,525,1,148.5,129.195,75.705,GBP,0.83116
274000,2,2022-07-02,2022-07-05,1032589,999999,1686,1,6.291,6.291,3.204,GBP,0.83116
274001,0,2022-07-02,2022-07-04,486471,999999,1635,1,29.757,25.88859,9.854,EUR,0.95923
274002,0,2022-07-02,2022-07-02,157700,35,1652,1,233.987,208.24843,107.601,AUD,1.47549
274002,1,2022-07-02,2022-07-02,157700,35,2498,3,33.208,33.208,16.926,AUD,1.47549
274003,0,2022-07-02,2022-07-03,425212,999999,1487,2,373.8,373.8,171.892,EUR,0.95923
274004,0,2022-07-02,2022-07-02,1692034,450,949,1,294.8,294.8,97.669,USD,1.00000
274005,0,2022-07-02,2022-07-04,263033,999999,1261,3,40.689,35.39943,20.746,CAD,1.29420
274006,0,2022-07-02,2022-07-02,250705,100,644,1,118.5,118.5,60.42,CAD,1.29420
274006,1,2022-07-02,2022-07-02,250705,100,500,1,103.5,93.15,34.29,CAD,1.29420
274006,2,2022-07-02,2022-07-02,250705,100,1422,2,421.4,421.4,193.788,CAD,1.29420
274007,0,2022-07-02,2022-07-02,574101,220,1616,2,74.087,74.087,34.073,EUR,0.95923
274007,1,2022-07-02,2022-07-02,574101,220,1356,7,50.386,50.386,23.17,EUR,0.95923
274007,2,2022-07-02,2022-07-02,574101,220,1515,4,322,318.78,148.078,EUR,0.95923
274200,0,2022-07-04,2022-07-06,1555907,999999,591,6,229,201.52,116.75,USD,1.00000
274201,0,2022-07-04,2022-07-04,1723977,430,982,1,186.9,186.9,85.95,USD,1.00000
274202,0,2022-07-04,2022-07-04,1797428,470,1434,2,268,268,123.24,USD,1.00000
274202,1,2022-07-04,2022-07-04,1797428,470,1605,5,289.99,258.0911,96.08,USD,1.00000
274202,2,2022-07-04,2022-07-04,1797428,470,1552,3,398,358.2,131.87,USD,1.00000
274202,3,2022-07-04,2022-07-04,1797428,470,1560,1,330,300.3,151.76,USD,1.00000
274300,0,2022-07-05,2022-07-05,2087114,540,1623,2,219,219,72.56,USD,1.00000
274300,1,2022-07-05,2022-07-05,2087114,540,1597,2,57.88,57.88,26.62,USD,1.00000
274300,2,2022-07-05,2022-07-05,2087114,540,146,4,2899.99,2899.99,960.82,USD,1.00000
274300,3,2022-07-05,2022-07-05,2087114,540,1614,1,259.99,236.5909,86.14,USD,1.00000
274301,0,2022-07-05,2022-07-05,1240570,430,1742,2,28,24.92,14.28,USD,1.00000
274301,1,2022-07-05,2022-07-05,1240570,430,1615,1,289.99,289.99,96.08,USD,1.00000
274301,2,2022-07-05,2022-07-05,1240570,430,143,1,299.99,263.9912,152.94,USD,1.00000
274302,0,2022-07-05,2022-07-07,580990,999999,1581,2,219,219,72.56,EUR,0.97182
274302,1,2022-07-05,2022-07-07,580990,999999,1471,1,229,229,105.31,EUR,0.97182
274302,2,2022-07-05,2022-07-07,580990,999999,1665,3,4.99,4.2914,2.54,EUR,0.97182
274302,3,2022-07-05,2022-07-07,580990,999999,2023,3,99.99,99.99,50.98,EUR,0.97182
274303,0,2022-07-05,2022-07-05,357842,100,1428,1,268,268,123.24,CAD,1.29874
274400,0,2022-07-06,2022-07-08,499291,999999,780,1,19.95,19.95,9.17,EUR,0.98261
274401,0,2022-07-06,2022-07-08,1939765,999999,1543,4,402,365.82,133.19,USD,1.00000
274401,1,2022-07-06,2022-07-08,1939765,999999,1460,6,300,267,137.96,USD,1.00000
274401,2,2022-07-06,2022-07-08,1939765,999999,1584,2,9.99,9.99,5.09,USD,1.00000
274401,3,2022-07-06,2022-07-08,1939765,999999,435,4,269.95,232.157,137.63,USD,1.00000
274401,4,2022-07-06,2022-07-08,1939765,999999,449,1,349,314.1,160.49,USD,1.00000
274401,5,2022-07-06,2022-07-08,1939765,999999,1699,1,6.88,6.8112,3.16,USD,1.00000
274401,6,2022-07-06,2022-07-08,1939765,999999,1423,2,189,189,86.91,USD,1.00000
274402,0,2022-07-06,2022-07-10,794101,999999,926,4,1.99,1.7512,1.01,EUR,0.98261
274402,1,2022-07-06,2022-07-10,794101,999999,1252,6,59.99,59.99,30.58,EUR,0.98261
274403,0,2022-07-06,2022-07-07,780085,999999,616,2,499,429.14,254.4,EUR,0.98261
274404,0,2022-07-06,2022-07-11,61371,999999,1422,4,301,267.89,138.42,AUD,1.47008
274405,0,2022-07-06,2022-07-06,1286854,560,1631,3,12.66,12.66,5.82,USD,1.00000
274405,1,2022-07-06,2022-07-06,1286854,560,1429,3,289,289,132.9,USD,1.00000
274405,2,2022-07-06,2022-07-06,1286854,560,1524,1,330,290.4,151.76,USD,1.00000
274500,0,2022-07-07,2022-07-07,1661589,605,1703,6,5.39,4.6893,2.75,USD,1.00000
274500,1,2022-07-07,2022-07-07,1661589,605,1790,7,43,43,21.92,USD,1.00000
274500,2,2022-07-07,2022-07-07,1661589,605,1985,5,179.99,156.5913,82.77,USD,1.00000
274501,0,2022-07-07,2022-07-09,1685933,999999,1616,2,56.99,56.99,26.21,USD,1.00000
274501,1,2022-07-07,2022-07-09,1685933,999999,1974,3,129.99,129.99,66.27,USD,1.00000
274501,2,2022-07-07,2022-07-09,1685933,999999,1417,1,268,268,123.24,USD,1.00000
274501,3,2022-07-07,2022-07-09,1685933,999999,2493,3,24.99,21.7413,12.74,USD,1.00000
274501,4,2022-07-07,2022-07-09,1685933,999999,2506,1,4.74,4.74,2.42,USD,1.00000
274501,5,2022-07-07,2022-07-09,1685933,999999,1626,4,219,190.53,72.56,USD,1.00000
274501,6,2022-07-07,2022-07-09,1685933,999999,453,2,229.9,229.9,117.21,USD,1.00000
274502,0,2022-07-07,2022-07-07,709408,300,488,1,49,46.06,24.98,EUR,0.98232
274502,1,2022-07-07,2022-07-07,709408,300,2499,3,23.72,22.2968,12.09,EUR,0.98232
274502,2,2022-07-07,2022-07-07,709408,300,605,1,459,417.69,152.08,EUR,0.98232
274502,3,2022-07-07,2022-07-07,709408,300,131,6,200,200,101.97,EUR,0.98232
274503,0,2022-07-07,2022-07-09,216635,999999,1355,6,32.99,28.7013,15.17,CAD,1.29931
274503,1,2022-07-07,2022-07-09,216635,999999,1359,2,42.99,42.99,14.24,CAD,1.29931
274503,2,2022-07-07,2022-07-09,216635,999999,271,7,489,489,224.87,CAD,1.29931
274503,3,2022-07-07,2022-07-09,216635,999999,2086,6,877.5,877.5,403.53,CAD,1.29931
274504,0,2022-07-07,2022-07-07,1607719,585,1668,7,6.99,6.291,3.56,USD,1.00000
274504,1,2022-07-07,2022-07-07,1607719,585,111,1,249.99,249.99,82.83,USD,1.00000
274505,0,2022-07-07,2022-07-09,1142403,999999,545,2,459,459,152.08,GBP,0.83600
274505,1,2022-07-07,2022-07-09,1142403,999999,59,2,156,156,79.53,GBP,0.83600
274505,2,2022-07-07,2022-07-09,1142403,999999,1377,2,16,16,8.16,GBP,0.83600
274506,0,2022-07-07,2022-07-07,1577071,550,279,6,299,263.12,152.44,USD,1.00000
274506,1,2022-07-07,2022-07-07,1577071,550,1535,1,268,241.2,123.24,USD,1.00000
274506,2,2022-07-07,2022-07-07,1577071,550,511,5,99,99,50.47,USD,1.00000
274600,0,2022-07-08,2022-07-08,1753291,480,1630,3,22.89,20.8299,7.58,USD,1.00000
274601,0,2022-07-08,2022-07-08,991409,400,20,5,134,134,61.62,GBP,0.83228
274602,0,2022-07-08,2022-07-12,1721891,999999,1396,1,22.99,20.4611,10.57,USD,1.00000
274603,0,2022-07-08,2022-07-08,445711,190,622,2,2295,2226.15,760.38,EUR,0.98396
274700,0,2022-07-09,2022-07-09,659776,180,1576,2,12.99,12.8601,6.62,EUR,0.98396
274700,1,2022-07-09,2022-07-09,659776,180,420,7,499.9,444.911,254.86,EUR,0.98396
274700,2,2022-07-09,2022-07-09,659776,180,1668,2,6.99,6.99,3.56,EUR,0.98396
274701,0,2022-07-09,2022-07-09,1745857,585,548,2,190,174.8,87.37,USD,1.00000
274701,1,2022-07-09,2022-07-09,1745857,585,448,2,269.9,269.9,137.6,USD,1.00000
274701,2,2022-07-09,2022-07-09,1745857,585,1175,2,410,410,209.03,USD,1.00000
274702,0,2022-07-09,2022-07-12,251840,999999,1689,4,4.98,4.4322,2.54,CAD,1.29893
274702,1,2022-07-09,2022-07-12,251840,999999,1604,7,259.99,223.5914,86.14,CAD,1.29893
274702,2,2022-07-09,2022-07-12,251840,999999,132,2,200,200,101.97,CAD,1.29893
274703,0,2022-07-09,2022-07-09,620427,140,1659,5,259.99,228.7912,86.14,EUR,0.98396
274704,0,2022-07-09,2022-07-09,2096096,500,31,2,255,221.85,84.49,USD,1.00000
274704,2,2022-07-09,2022-07-09,2096096,500,1530,2,266,228.76,122.32,USD,1.00000
274704,3,2022-07-09,2022-07-09,2096096,500,2349,5,459.99,423.1908,211.53,USD,1.00000
274705,0,2022-07-09,2022-07-16,1973774,999999,1471,2,229,229,105.31,USD,1.00000
274706,0,2022-07-09,2022-07-11,1749240,999999,640,3,299,263.12,99.06,USD,1.00000
274706,1,2022-07-09,2022-07-11,1749240,999999,1549,2,389,353.99,128.88,USD,1.00000
274706,2,2022-07-09,2022-07-11,1749240,999999,1585,3,22.89,20.3721,7.58,USD,1.00000
274707,0,2022-07-09,2022-07-11,693793,999999,84,3,99.99,88.9911,45.98,EUR,0.98396
274707,1,2022-07-09,2022-07-11,693793,999999,885,6,150,138,49.7,EUR,0.98396
274707,2,2022-07-09,2022-07-11,693793,999999,425,2,369,369,188.13,EUR,0.98396
274900,0,2022-07-11,2022-07-11,1513839,590,1301,6,95,81.7,43.69,USD,1.00000
274900,1,2022-07-11,2022-07-11,1513839,590,1092,1,673,612.43,222.98,USD,1.00000
274901,0,2022-07-11,2022-07-11,595802,190,156,2,469.97,422.973,216.12,EUR,0.99030
274901,1,2022-07-11,2022-07-11,595802,190,528,3,819,819,271.35,EUR,0.99030
274901,2,2022-07-11,2022-07-11,595802,190,1550,1,280,246.4,128.76,EUR,0.99030
274902,0,2022-07-11,2022-07-14,1418763,999999,1701,2,4.98,4.98,2.54,USD,1.00000
275000,0,2022-07-12,2022-07-12,981739,360,519,2,619,619,205.09,GBP,0.84468
275001,0,2022-07-12,2022-07-12,1666950,480,1384,5,16.99,16.99,8.66,USD,1.00000
275002,0,2022-07-12,2022-07-17,1531639,999999,519,2,619,544.72,205.09,USD,1.00000
275002,1,2022-07-12,2022-07-17,1531639,999999,448,5,269.9,240.211,137.6,USD,1.00000
275003,0,2022-07-12,2022-07-12,1284921,550,1590,3,22.89,22.89,7.58,USD,1.00000
275100,0,2022-07-13,2022-07-17,277902,999999,464,3,679,590.73,224.97,CAD,1.29860
275100,1,2022-07-13,2022-07-17,277902,999999,1703,1,5.39,4.7971,2.75,CAD,1.29860
275101,0,2022-07-13,2022-07-13,400665,220,1643,2,57.88,57.88,26.62,EUR,0.99334
275101,1,2022-07-13,2022-07-13,400665,220,874,3,129.95,116.955,43.06,EUR,0.99334
275102,0,2022-07-13,2022-07-18,591394,999999,2511,2,4.06,3.654,2.07,EUR,0.99334
275102,1,2022-07-13,2022-07-18,591394,999999,1645,2,57.88,50.9344,26.62,EUR,0.99334
275103,0,2022-07-13,2022-07-18,1872355,999999,1660,1,289.99,287.0901,96.08,USD,1.00000
275104,0,2022-07-13,2022-07-13,1982912,530,2389,2,109.99,101.1908,56.08,USD,1.00000
275104,1,2022-07-13,2022-07-13,1982912,530,1697,4,5.39,4.7432,2.75,USD,1.00000
275105,0,2022-07-13,2022-07-13,447877,190,814,3,16.5,16.5,7.59,EUR,0.99334
275105,1,2022-07-13,2022-07-13,447877,190,1573,2,58.99,51.3213,27.13,EUR,0.99334
275105,2,2022-07-13,2022-07-13,447877,190,1605,2,289.99,289.99,96.08,EUR,0.99334
275105,3,2022-07-13,2022-07-13,447877,190,1344,1,16,16,8.16,EUR,0.99334
275200,0,2022-07-14,2022-07-14,2055617,510,456,1,559,559,257.06,USD,1.00000
275200,1,2022-07-14,2022-07-14,2055617,510,1370,1,47.44,41.7472,21.82,USD,1.00000
275200,2,2022-07-14,2022-07-14,2055617,510,1579,8,219,203.67,72.56,USD,1.00000
275200,3,2022-07-14,2022-07-14,2055617,510,2096,10,877.5,877.5,403.53,USD,1.00000
275200,4,2022-07-14,2022-07-14,2055617,510,1336,3,43.81,43.3719,20.15,USD,1.00000
275201,0,2022-07-14,2022-07-17,1535368,999999,1744,8,28,24.64,14.28,USD,1.00000
275201,1,2022-07-14,2022-07-17,1535368,999999,1656,6,159.99,151.9905,73.57,USD,1.00000
275202,0,2022-07-14,2022-07-14,1982986,570,1680,2,6.99,6.0114,3.56,USD,1.00000
275203,0,2022-07-14,2022-07-14,6168,50,1974,1,129.99,111.7914,66.27,AUD,1.48856
275203,1,2022-07-14,2022-07-14,6168,50,1789,1,43,43,21.92,AUD,1.48856
275203,2,2022-07-14,2022-07-14,6168,50,630,5,251,248.49,115.43,AUD,1.48856
275203,3,2022-07-14,2022-07-14,6168,50,178,3,66,66,33.65,AUD,1.48856
275203,4,2022-07-14,2022-07-14,6168,50,2234,3,119.99,113.9905,61.17,AUD,1.48856
275203,5,2022-07-14,2022-07-14,6168,50,1499,3,310,310,142.56,AUD,1.48856
275204,0,2022-07-14,2022-07-14,406875,260,691,1,236,236,78.19,EUR,0.99950
275204,1,2022-07-14,2022-07-14,406875,260,797,3,33.9,31.188,11.23,EUR,0.99950
275204,2,2022-07-14,2022-07-14,406875,260,1163,2,850,773.5,390.88,EUR,0.99950
275204,3,2022-07-14,2022-07-14,406875,260,1445,10,268,268,123.24,EUR,0.99950
275204,4,2022-07-14,2022-07-14,406875,260,1618,4,58.99,58.99,27.13,EUR,0.99950
275204,5,2022-07-14,2022-07-14,406875,260,1817,3,32,30.4,16.31,EUR,0.99950
275204,6,2022-07-14,2022-07-14,406875,260,508,8,279,279,128.3,EUR,0.99950
275205,0,2022-07-14,2022-07-17,330047,999999,161,1,1592.2,1592.2,527.53,CAD,1.31554
275205,1,2022-07-14,2022-07-17,330047,999999,2514,7,129.99,129.99,43.07,CAD,1.31554
275205,2,2022-07-14,2022-07-17,330047,999999,1690,1,16.99,15.1211,5.63,CAD,1.31554
275205,3,2022-07-14,2022-07-17,330047,999999,102,10,115,102.35,52.88,CAD,1.31554
275205,5,2022-07-14,2022-07-17,330047,999999,404,3,1299,1299,430.38,CAD,1.31554
275205,6,2022-07-14,2022-07-17,330047,999999,1611,3,159.99,143.991,73.57,CAD,1.31554
275206,0,2022-07-14,2022-07-14,1341478,530,1610,2,289.99,289.99,96.08,USD,1.00000
275300,0,2022-07-15,2022-07-17,1488786,999999,1698,1,6.99,6.8502,3.56,USD,1.00000
275300,1,2022-07-15,2022-07-17,1488786,999999,1632,2,17.99,17.99,8.27,USD,1.00000
275300,2,2022-07-15,2022-07-17,1488786,999999,419,4,369,369,188.13,USD,1.00000
275301,0,2022-07-15,2022-07-15,863236,320,99,5,120,106.8,55.18,EUR,0.99413
275301,1,2022-07-15,2022-07-15,863236,320,1527,1,268,268,123.24,EUR,0.99413
275302,0,2022-07-15,2022-07-15,1344301,530,1658,3,109.99,96.7912,56.08,USD,1.00000
275302,1,2022-07-15,2022-07-15,1344301,530,665,5,102,102,52,USD,1.00000
275303,0,2022-07-15,2022-07-15,2073722,490,430,1,269.95,269.95,137.63,USD,1.00000
275303,1,2022-07-15,2022-07-15,2073722,490,1442,1,529,470.81,175.27,USD,1.00000
275303,2,2022-07-15,2022-07-15,2073722,490,1426,1,589,518.32,195.15,USD,1.00000
275303,3,2022-07-15,2022-07-15,2073722,490,420,1,499.9,499.9,254.86,USD,1.00000
275303,4,2022-07-15,2022-07-15,2073722,490,1726,3,56,48.72,28.55,USD,1.00000
275400,0,2022-07-16,2022-07-16,599268,190,510,3,179,157.52,82.32,EUR,0.99413
275400,1,2022-07-16,2022-07-16,599268,190,1982,2,493,438.77,226.71,EUR,0.99413
275400,2,2022-07-16,2022-07-16,599268,190,1461,1,308,264.88,141.64,EUR,0.99413
275400,3,2022-07-16,2022-07-16,599268,190,1686,1,6.99,6.99,3.56,EUR,0.99413
275401,0,2022-07-16,2022-07-16,1534125,660,1547,3,255,255,117.27,USD,1.00000
275402,0,2022-07-16,2022-07-16,1383440,540,160,9,1099.99,1099.99,505.85,USD,1.00000
275403,0,2022-07-16,2022-07-18,2045805,999999,1292,1,366.55,366.55,121.45,USD,1.00000
275403,1,2022-07-16,2022-07-18,2045805,999999,1539,2,310,279,142.56,USD,1.00000
275403,2,2022-07-16,2022-07-18,2045805,999999,1439,1,301,264.88,138.42,USD,1.00000
275404,0,2022-07-16,2022-07-19,1036775,999999,419,9,369,321.03,188.13,GBP,0.84490
275405,0,2022-07-16,2022-07-19,1823283,999999,1626,1,219,194.91,72.56,USD,1.00000
275405,1,2022-07-16,2022-07-19,1823283,999999,2497,3,9.99,9.1908,5.09,USD,1.00000
275406,0,2022-07-16,2022-07-20,2017182,999999,1745,3,109,94.83,36.11,USD,1.00000
275407,0,2022-07-16,2022-07-19,1398650,999999,2490,4,14.99,14.99,7.64,USD,1.00000
275600,0,2022-07-18,2022-07-18,1210571,610,55,1,296,293.04,98.07,USD,1.00000
275600,1,2022-07-18,2022-07-18,1210571,610,1572,2,57.99,52.191,26.67,USD,1.00000
275601,0,2022-07-18,2022-07-22,2025679,999999,1682,9,8.99,8.0011,4.13,USD,1.00000
275602,0,2022-07-18,2022-07-24,1379301,999999,166,1,119,102.34,54.72,USD,1.00000
275602,1,2022-07-18,2022-07-24,1379301,999999,2513,2,129.99,129.99,43.07,USD,1.00000
275602,2,2022-07-18,2022-07-24,1379301,999999,1559,3,299,299,137.5,USD,1.00000
275602,3,2022-07-18,2022-07-24,1379301,999999,1746,2,109,100.28,36.11,USD,1.00000
275602,4,2022-07-18,2022-07-24,1379301,999999,1808,3,32,31.68,16.31,USD,1.00000
275602,5,2022-07-18,2022-07-24,1379301,999999,146,1,2899.99,2609.991,960.82,USD,1.00000
275602,6,2022-07-18,2022-07-24,1379301,999999,1466,4,290,249.4,133.36,USD,1.00000
275700,0,2022-07-19,2022-07-21,474603,999999,1547,1,255,255,117.27,EUR,0.97609
275700,1,2022-07-19,2022-07-21,474603,999999,1333,9,32.99,29.691,15.17,EUR,0.97609
275700,2,2022-07-19,2022-07-21,474603,999999,1689,4,4.98,4.3326,2.54,EUR,0.97609
275701,0,2022-07-19,2022-07-21,1821186,999999,1457,3,189,164.43,86.91,USD,1.00000
275701,1,2022-07-19,2022-07-21,1821186,999999,163,2,1592.2,1592.2,527.53,USD,1.00000
275702,0,2022-07-19,2022-07-22,227715,999999,2001,4,665.94,665.94,220.64,CAD,1.29468
275702,1,2022-07-19,2022-07-22,227715,999999,1572,1,57.99,49.8714,26.67,CAD,1.29468
275703,0,2022-07-19,2022-07-19,138661,60,84,1,99.99,99.99,45.98,AUD,1.45134
275800,0,2022-07-20,2022-07-20,1789363,570,346,2,659,566.74,303.05,USD,1.00000
275800,1,2022-07-20,2022-07-20,1789363,570,1456,5,301,297.99,138.42,USD,1.00000
275800,2,2022-07-20,2022-07-20,1789363,570,434,4,599,515.14,275.46,USD,1.00000
275801,0,2022-07-20,2022-07-24,1405922,999999,274,1,399,347.13,183.49,USD,1.00000
275801,1,2022-07-20,2022-07-24,1405922,999999,2491,7,24.99,24.99,12.74,USD,1.00000
275801,2,2022-07-20,2022-07-24,1405922,999999,705,1,87,77.43,44.36,USD,1.00000
275802,0,2022-07-20,2022-07-20,97060,40,1698,4,6.99,6.99,3.56,AUD,1.44789
275802,1,2022-07-20,2022-07-20,97060,40,358,1,326,326,166.2,AUD,1.44789
275802,2,2022-07-20,2022-07-20,97060,40,1746,3,109,109,36.11,AUD,1.44789
275803,0,2022-07-20,2022-07-22,520764,999999,1671,2,4.99,4.5409,2.54,EUR,0.98049
275803,1,2022-07-20,2022-07-22,520764,999999,496,1,179,166.47,82.32,EUR,0.98049
275804,0,2022-07-20,2022-07-21,310657,999999,1461,6,308,271.04,141.64,CAD,1.28758
